ID,SourceText_lang
14525,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (145)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r60|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14526,|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14527,|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14528,|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14529,|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14530,|cFFFFD200Profession: |rBattle for Azeroth Leatherworking (145)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r70|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14531,|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14532,|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14533,|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14534,|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14535,|cFFFFD200Profession: |rBattle for Azeroth Tailoring (145)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14536,|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14537,|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14538,|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14539,|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14540,|cFFFFD200Profession: |rBattle for Azeroth Tailoring (150)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14541,|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14542,|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14543,|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14544,|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14545,|cFFFFD200Profession: |rBattle for Azeroth Tailoring (145)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r70|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14546,|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14547,|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14548,|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14549,|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14550,|cFFFFD200Profession: |rBattle for Azeroth Tailoring (155)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14551,|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14552,|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14553,|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14554,|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14555,|cFFFFD200Profession: |rBattle for Azeroth Tailoring (150)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14556,|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14557,|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14558,|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14559,|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14560,|cFFFFD200Profession: |rBattle for Azeroth Tailoring (145)|n|cFFFFD200Trainer: |rJada|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r70|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14561,|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14562,|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r2|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14563,|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14564,|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r4|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h
14565,|cFFFFD200Gather: |rOsmenite Seam|n|cFFFFD200Item: |rOsmenite Dust|n|cFFFFD200Zone: |rNazjatar|n|n|cFFFFD200Gather: |rOsmenite Seam|n|cFFFFD200Item: |rOsmenite Dust|n|cFFFFD200Zone: |rNazjatar
14566,|cFFFFD200Drop: |rAvarius|n|cFFFFD200Zone: |rNazjatar
14567,|cFFFFD200Profession: |rBattle for Azeroth Mining (140)|n|cFFFFD200Trainer: |rRolm|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r60|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14568,|cFFFFD200Gather: |rWorld Osmenite Deposit Nodes|n|cFFFFD200Item: |rOsmenite Shards|n|n|cFFFFD200Gather: |rWorld Osmenite Deposit Nodes|n|cFFFFD200Item: |rOsmenite Shards
14569,|cFFFFD200Drop: |rAvarius|n|cFFFFD200Zone: |rNazjatar
14570,|cFFFFD200Profession: |rBattle for Azeroth Mining (140)|n|cFFFFD200Trainer: |rRolm|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r60|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14571,|cFFFFD200World Quest: |rWork Order: Fragrant Kakavia|n|cFFFFD200Zone: |rNazjatar|n|n|cFFFFD200World Quest: |rWork Order: Fragrant Kakavia|n|cFFFFD200Zone: |rNazjatar
14572,|cFFFFD200Profession Trainer: |rBattle for Azeroth Cooking (155)|n|cFFFFD200Cost: |r85|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14573,|cFFFFD200Profession Trainer: |rBattle for Azeroth Cooking (140)|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14574,|cFFFFD200Profession Trainer: |rBattle for Azeroth Cooking (140)|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14575,|cFFFFD200Profession Trainer: |rBattle for Azeroth Cooking (155)|n|cFFFFD200Cost: |r85|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14576,"|cFFFFD200World Quest: |rWork Order: Mech-Dowel's ""Big Mech""|n|cFFFFD200Zone: |rNazjatar|n|n|cFFFFD200World Quest: |rWork Order: Mech-Dowel's ""Big Mech""|n|cFFFFD200Zone: |rNazjatar"
14577,|cFFFFD200Profession Trainer: |rBattle for Azeroth Cooking (140)|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14578,|cFFFFD200Profession Trainer: |rBattle for Azeroth Cooking (155)|n|cFFFFD200Cost: |r85|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14579,|cFFFFD200World Quest: |rWork Order: Baked Port Tato|n|cFFFFD200Zone: |rNazjatar|n|n|cFFFFD200World Quest: |rWork Order: Baked Port Tato|n|cFFFFD200Zone: |rNazjatar
14580,|cFFFFD200Profession Trainer: |rBattle for Azeroth Cooking (140)|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14581,|cFFFFD200Profession Trainer: |rBattle for Azeroth Cooking (155)|n|cFFFFD200Cost: |r85|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14582,|cFFFFD200World Quest: |rWork Order: Abyssal-Fried Rissole|n|cFFFFD200Zone: |rNazjatar|n|n|cFFFFD200World Quest: |rWork Order: Abyssal-Fried Rissole|n|cFFFFD200Zone: |rNazjatar
14583,|cFFFFD200Profession Trainer: |rBattle for Azeroth Cooking (140)|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14584,|cFFFFD200Profession Trainer: |rBattle for Azeroth Cooking (155)|n|cFFFFD200Cost: |r85|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14585,|cFFFFD200World Quest: |rWork Order: Bil'Tong|n|cFFFFD200Zone: |rNazjatar|n|n|cFFFFD200World Quest: |rWork Order: Bil'Tong|n|cFFFFD200Zone: |rNazjatar
14586,|cFFFFD200Profession Trainer: |rBattle for Azeroth Cooking (160)|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14587,|cFFFFD200Vendor: |rStolen Royal Vendorbot|n|cFFFFD200Zone: |rMechagon|n|cFFFFD200Faction: |rRustbolt Resistance - Exalted|n|cFFFFD200Cost: |r1900|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14588,|cFFFFD200Drop: |rOperation: Mechagon
14594,|cFFFFD200Vendor: |rSpeaker Utia|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Faction: |rWaveblade Ankoan - Revered|n|cFFFFD200Cost: |r1400|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14596,|cFFFFD200Vendor: |rSpeaker Utia|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Faction: |rWaveblade Ankoan - Revered|n|cFFFFD200Cost: |r1400|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14599,|cFFFFD200Vendor: |rSpeaker Utia|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Faction: |rWaveblade Ankoan - Revered|n|cFFFFD200Cost: |r1400|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14600,|cFFFFD200Vendor: |rSpeaker Utia|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Faction: |rWaveblade Ankoan - Revered|n|cFFFFD200Cost: |r1400|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14601,|cFFFFD200Profession: |rBattle for Azeroth Herbalism (140)|n|cFFFFD200Trainer: |rRolm|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r60|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14602,|cFFFFD200Drop: |rCarnivorous Lasher|n|cFFFFD200Zone: |rNazjatar
14603,|cFFFFD200Gather: |rZin'anthid|n|cFFFFD200Item: |rZin'anthid Tentacle|n|cFFFFD200Zone: |rNazjatar|n|n|cFFFFD200Gather: |rZin'anthid|n|cFFFFD200Item: |rZin'anthid Tentacle|n|cFFFFD200Zone: |rNazjatar
14604,|cFFFFD200Vendor: |rStolen Royal Vendorbot|n|cFFFFD200Zone: |rMechagon|n|cFFFFD200Faction: |rRustbolt Resistance - Revered|n|cFFFFD200Cost: |r1400|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14605,|cFFFFD200Vendor: |rStolen Royal Vendorbot|n|cFFFFD200Zone: |rMechagon|n|cFFFFD200Faction: |rRustbolt Resistance - Revered|n|cFFFFD200Cost: |r1400|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14606,|cFFFFD200Vendor: |rStolen Royal Vendorbot|n|cFFFFD200Zone: |rMechagon|n|cFFFFD200Faction: |rRustbolt Resistance - Revered|n|cFFFFD200Cost: |r1400|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14608,|cFFFFD200Profession: |rBattle for Azeroth Enchanting (165)|n|cFFFFD200Trainer: |rInstructor Okanu|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r95|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14609,|cFFFFD200Profession: |rBattle for Azeroth Enchanting (155)|n|cFFFFD200Trainer: |rInstructor Okanu|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14610,|cFFFFD200Profession: |rBattle for Azeroth Enchanting (165)|n|cFFFFD200Trainer: |rInstructor Okanu|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r95|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14611,|cFFFFD200Profession: |rBattle for Azeroth Enchanting (155)|n|cFFFFD200Trainer: |rInstructor Okanu|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14612,|cFFFFD200Profession: |rBattle for Azeroth Enchanting (165)|n|cFFFFD200Trainer: |rInstructor Okanu|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r95|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14613,|cFFFFD200Profession: |rBattle for Azeroth Enchanting (155)|n|cFFFFD200Trainer: |rInstructor Okanu|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14614,|cFFFFD200Drop: |rThe Eternal Palace|n|n|cFFFFD200Treasure: |rAzshara Chest|n|cFFFFD200Zone: |rThe Eternal Palace
14615,|cFFFFD200Drop: |rThe Eternal Palace|n|n|cFFFFD200Treasure: |rAzshara Chest|n|cFFFFD200Zone: |rThe Eternal Palace
14616,|cFFFFD200Drop: |rThe Eternal Palace|n|n|cFFFFD200Treasure: |rAzshara Chest|n|cFFFFD200Zone: |rThe Eternal Palace
14617,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (145)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14618,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (160)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r95|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14619,|cFFFFD200Vendor: |rSpeaker Utia|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Faction: |rWaveblade Ankoan - Revered|n|cFFFFD200Cost: |r1400|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14620,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (150)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14621,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (165)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r110|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14622,|cFFFFD200Drop: |rNazjatar
14623,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (150)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14624,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (165)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r110|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14625,|cFFFFD200Drop: |rNazjatar
14629,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (150)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14630,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (165)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r110|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14631,|cFFFFD200Drop: |rNazjatar
14632,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (145)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
14633,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (160)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r95|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14634,|cFFFFD200Vendor: |rSpeaker Utia|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Faction: |rWaveblade Ankoan - Revered|n|cFFFFD200Cost: |r1400|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14635,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (150)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14636,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (165)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r110|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14637,|cFFFFD200Drop: |rNazjatar
14638,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (150)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r90|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14639,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (165)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r110|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14640,|cFFFFD200Drop: |rNazjatar
14641,|cFFFFD200Profession: |rBattle for Azeroth Jewelcrafting (150)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14642,|cFFFFD200Profession: |rBattle for Azeroth Jewelcrafting (155)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14643,|cFFFFD200Profession: |rBattle for Azeroth Jewelcrafting (150)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14644,|cFFFFD200Profession: |rBattle for Azeroth Jewelcrafting (155)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r80|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14645,|cFFFFD200Profession: |rBattle for Azeroth Jewelcrafting (165)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r85|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14646,|cFFFFD200Profession: |rBattle for Azeroth Jewelcrafting (165)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r85|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14647,|cFFFFD200Profession: |rBattle for Azeroth Jewelcrafting (165)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r85|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14648,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (155)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r105|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14649,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (170)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r115|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14650,|cFFFFD200World Quest: |rWork Order: Greater Flask of the Currents|n|cFFFFD200Zone: |rNazjatar|n|n|cFFFFD200World Quest: |rWork Order: Greater Flask of the Currents|n|cFFFFD200Zone: |rNazjatar
14651,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (155)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r105|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14652,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (170)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r115|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14653,|cFFFFD200World Quest: |rWork Order: Greater Flask of Endless Fathoms|n|cFFFFD200Zone: |rNazjatar|n|n|cFFFFD200World Quest: |rWork Order: Greater Flask of Endless Fathoms|n|cFFFFD200Zone: |rNazjatar
14654,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (155)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r105|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14655,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (170)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r115|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14656,|cFFFFD200World Quest: |rWork Order: Greater Flask of the Vast Horizon|n|cFFFFD200Zone: |rNazjatar|n|n|cFFFFD200World Quest: |rWork Order: Greater Flask of the Vast Horizon|n|cFFFFD200Zone: |rNazjatar
14657,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (155)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r105|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14658,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (170)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r115|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
14659,|cFFFFD200World Quest: |rWork Order: Greater Flask of the Undertow|n|cFFFFD200Zone: |rNazjatar|n|n|cFFFFD200World Quest: |rWork Order: Greater Flask of the Undertow|n|cFFFFD200Zone: |rNazjatar
14660,|cFFFFD200Profession: |rBattle for Azeroth Alchemy (165)|n|cFFFFD200Trainer: |rNarv|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r120|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
