ID,QuestTitle_lang,BulletText_lang
56153,Most Delicious Clams,
56154,Where They Hide,
56155,Plug the Geysers,
56156,A Tempered Blade,
56157,Plug the Geysers,
56158,Plug the Geysers,
56159,Plug the Geysers,
56160,Plug the Geysers,
56163,Bound Elemental,
56177,Void Conduit,
56178,Void Conduit,
56180,Bound Elemental,
56222,WANTED: Lady Naz'jess,
56223,WANTED: Commander Sarj'eth,
56224,WANTED: Lord Ha'kass,
56225,WANTED: Lady Narjiss,
56226,WANTED: Gler'thogg,
56227,WANTED: Inquisitor Ithriza,
56231,Reinforced Cache,
56232,Void Cache,
56233,Arcane Cache,
56264,We've Got Crabs!,
56265,Drunk Angry Murlocs,
56266,Mgglurky's Mugglrgl,
56308,Assault: Aqir Unearthed,Return to Arik Scorpidsting at the Obelisk of the Moon.
56326,Ravenous Rescue,
56327,Chopped Bots,
56328,Do Not Drink,
56330,Tracking Quest,
56334,Bots Gone Wild,
56370,Break a Few Eggs,
56373,A Gulper Ate The Rolly,
56380,Grounded,
56381,Prince Wiggletail,
56382,Chomp,
56383,Silence,
56384,Shadowspike Lurker,
56385,Pearlhusk Crawler,
56386,Elderspawn of Nalaada,
56387,Ravenous Scalespawn,
56388,Mindshackle,
56389,Kelpstone,
56390,Voltgorger,
56391,Frenzied Knifefang,
56392,Giant Opaline Conch,
56393,Gnomefeaster,
56394,Sputtertube,
56395,Goldenbot XD,
56396,Creakclank,
56397,CK-9 Micro-Oppression Unit,
56398,Unit 35,
56399,Unit 6,
56400,Unit 17,
56402,Wastewander Coins,
56434,WANTED: Junkbrat and Roadtrogg,
56532,Nuke 'Em Norbit,
56550,Corpse Cleanup,
56570,Work Order: Greater Flask of the Currents,
56767,Work Order: Greater Flask of Endless Fathoms,
56768,Work Order: Greater Flask of the Undertow,
56769,Work Order: Greater Flask of the Vast Horizon,
56770,Work Order: Greater Flask of the Currents,
56772,Work Order: Greater Flask of Endless Fathoms,
56773,Work Order: Greater Flask of the Vast Horizon,
56774,Work Order: Greater Flask of the Undertow,
56793,"Work Order: Mech-Dowel's ""Big Mech""",
56794,Work Order: Baked Port Tato,
56795,Work Order: Abyssal-Fried Rissole,
56796,Work Order: Fragrant Kakavia,
56797,Work Order: Bil'Tong,
56798,Work Order: Bil'Tong,
56799,Work Order: Fragrant Kakavia,
56800,Work Order: Abyssal-Fried Rissole,
56801,Work Order: Baked Port Tato,
56802,"Work Order: Mech-Dowel's ""Big Mech""",
56818,Work Order: Enchant Weapon - Naga Hide,
56819,Work Order: Enchant Weapon - Oceanic Restoration,
56820,Work Order: Enchant Weapon - Force Multiplier,
56821,Work Order: Enchant Weapon - Machinist's Brilliance,
56824,Work Order: Enchant Weapon - Machinist's Brilliance,
56825,Work Order: Enchant Weapon - Oceanic Restoration,
56826,Work Order: Enchant Weapon - Force Multiplier,
56827,Work Order: Enchant Weapon - Naga Hide,
56889,Wounded Wastewanderers,
56914,Angry Residents,
56934,Obsidian Destroyer,
57008,Assault: The Warring Clans,Return to Stormspeaker Qian in the Silent Sanctuary.
57023,Weighted Mogu Artifact,
57049,Vault of Souls,
57085,Empowered War Wagon,
57087,Baruk Obliterator,
57089,Vil'thik Hatchery,
57101,Zan-Tien Serpent Cage,
57146,Corruption Tear,
57157,Assault: The Black Empire,Return to High Priest Amet in Ramkahen.
57158,Electric Empowerment,
57171,Goldbough Guardian,
57177,A Fresh Start,
57205,A Few Bumps Along the Way,
57215,Engine of Ascension,
57217,Unearthed Keeper,
57218,Unearthed Keeper,
57219,Unearthed Keeper,
57223,Unearthed Keeper,
57234,Solar Collector,
57235,Solar Collector,
57243,Amathet Slave Camp,
57256,Stormchosen Arena,
57272,Bloodbound Effigy,
57277,Vignette - Muminah the Incandescent,
57287,Void Tears,
57299,Mysterious Sarcophagus,
57301,Callous Concoctions,
57323,Serpent Binding,
57326,Prototypes for Profit,
57327,Prototypes for Inspiration,
57328,Trashin' the Camp,
57330,Time for Revenge,
57331,Salvage Operations,
57333,Terrace Terrors,
57334,Cave of Murlocs,
57335,Murloc Mayhem,
57336,Putting the Past to Rest,
57338,Depopulation Effort,
57339,Construction Ritual,
57340,Fathom Ray Feast,
57353,Deepcoil Cleansing,
57354,Overdue,
57359,Summoning Ritual,
57375,Pulsating Mound,
57376,The Hidden Need,
57379,Infested Jade Statue,
57384,Mending Monstrosity,
57404,Ravager Hive,
57429,Pyre of the Amalgamated One,
57443,Dirty Job: Demolition Detail,
57445,Chin's Noodle Cart,
57449,Executor of N'Zoth,
57453,Swarm Caller,
57456,Spirit Drinker,
57465,Dirty Job: Wood Work,
57476,Vil'thik Feeding Grounds,
57484,Ritual of Wakening,
57508,Zara'thik War Banner,
57510,Darklord Taraxis,
57517,Swarm Caller,
57519,Swarm Caller,
57521,Empowered War Wagon,
57522,Call of the Void,
57540,Kunchong Incubator,
57541,Call of the Void,
57542,Swarm Caller,
57543,Executor of N'Zoth,
57556,The Maw - Weekly Treasures,
57558,Vil'thik Hatchery,
57580,Executor of N'Zoth,
57582,Executor of N'Zoth,
57585,Call of the Void,
57586,Spirit Drinker,
57587,Spirit Drinker,
57588,Spirit Drinker,
57589,Spirit Drinker,
57590,Spirit Drinker,
57591,Spirit Drinker,
57592,Executor of N'Zoth,
57620,Summoning Ritual,
57621,Summoning Ritual,
57650,Better Off Dead,
57718,Bound in Stone,
57720,Champions of the Mogu,
57721,Spoils of War,
57728,Assault: The Endless Swarm,Return to Taoshi at the Silent Sanctuary.
57737,Ramkahen Rescue,
57773,Close to Tears,
57774,Nine Lives,
57917,[DNT] Test - JAM,
57968,The Wastewandering Dead,
58010,"More Bits, More Bits!",
58084,Soul Snares,
58123,Fai Quest [internal only],
58144,Battered and Bruised,
58146,For the Alliance,
58147,Stranger in a Strange Land,
58151,Minions of N'Zoth,
58155,A Hand in the Dark,
58156,Vanquishing the Darkness,
58167,Preventative Measures,
58168,"A Dark, Glaring Reality",
58207,Buggin' Out,
58216,Consuming Maw,
58221,Gettin' Even,
58229,A Rallying Cry,
58230,Blind the Eyes,
58231,Wisdom From Madness,
58232,Order Among Chaos,
58233,Twisted Corruptors,
58234,Questionable Sourcing,
58235,Anchors of the Black Empire,
58236,Symbolic Destruction,
58237,Cleansing Uldum,
58238,Lost and Tormented,
58239,Lessons in Brigandry,
58256,Consuming Maw,
58257,Consuming Maw,
58258,Consuming Maw,
58268,Take the High Ground,
58271,Voidflame Ritual,
58275,Monstrous Summoning,
58276,Mar'at In Flames,
58277,Dark Deceivers,
58281,Ancient Armaments,
58282,Down From the Sky,
58283,Blind Leading the Blind,
58284,Writs of the Sun King,
58285,Unearthed Artifacts,
58286,Far From Home,
58287,A Smashing Plan,
58288,The Sun King's Chosen,
58289,Guarded Secrets,
58290,Champions of the Amathet,
58291,Encroaching Poachers,
58321,Uncommon Core,
58334,Mistfall In Flames,
58367,Empowered Demolisher,
58370,Empowered Demolisher,
58420,A Foul Annoyance,
58422,Mark of the Conquerors,
58423,The Strongest Among Them,
58432,"Something Old, Something Used",
58437,Parts to a Whole,
58438,Consuming Maw,
58439,Consuming Maw,
58442,Consuming Maw,
58460,Marshals of Madness,
58461,Tomes of Ancient Madness,
58462,Windows to the Soul,
58463,Spawns of Madness,
58464,Deephive Decimation,
58465,Corruption Manifest,
58466,Torment From Beyond,
58467,Prisoners of Mind and Body,
58468,A Growing Darkness,
58469,Tears in the Vale,
58470,Corrupted Curiosities,
58471,Aggressive Notation,
58476,Bringing the Thunder,
58477,Through Blood and Dirt and Bone,
58478,No Stone Unbroken,
58479,Lightning Crashes,
58481,Rituals of Blood,
58485,Built to Fall,
58487,Plunder the Plunderers,
58490,Deadly Reminder,
58505,Planned Demise,
58595,Pillars of Oblivion,
58601,Web of Information,
58605,Amateur Night,
58609,Taking The Seat,
58660,Burrowing Terrors,
58661,Burrowing Terrors,
58662,Burrowing Terrors,
58667,Obsidian Extraction,
58673,Warchief of the Horde,
58676,Dormant Destroyer,
58679,Dormant Destroyer,
58705,Grand Empress Shek'zara,
58740,Subjugated Serpents,
58741,Cutting Stone,
58742,Retinus the Seeker,
58743,Dune Buggy,
58744,I Am The One Who Whispers,
58745,Watch Where You Step,
58746,Tiny Madness,
58747,Brain Tickling,
58748,Living Statues Are Tough,
58749,Flight of the Vil'thik,
58753,Feather Fall Tracking Quest,
58754,Champions of the Swarm,
58755,Stashed Supplies,
58756,Dread Menders,
58757,Testing the Untested,
58758,Rampaging Destroyers,
58759,The Empress' Guard,
58760,Blades of Amber,
58761,Crushed Underfoot,
58762,Taken by the Swarm,
58763,Halting Production,
58764,Standards of the Swarm,
58765,Siege Breaker,
58776,Hatching Problems,
58777,Put Your Foot Down,
58778,Getting Ahead,
58779,Taking the Skies,
58780,Heralds of the Hive,
58781,Terrors from the Deep,
58782,Things Left Behind,
58881,Tracking Quest,
58900,A Sure Bet,
58918,Huwerath,
58952,Purging Flames,
58961,Ambushed Settlers,
58974,Ambushed Settlers,
58975,Pest Removal,
58981,Hardened Hive,
58985,Terrified Soul,
58990,Titanus Egg,
58993,Swarm Defense,
58999,Shackled Soul,
59003,Combustible Cocoons,
59007,Soul Well,
59015,Hostile Recollection,
59067,Orb of Extrication,
59183,Drifting Sorrow,
59184,Borr-Geth,
59211,Forgotten Village,
59229,Gargantuan Seeker,
59230,"Dartanos, Flayer of Souls",
59234,Mixing A Mess,
59259,The Eternal Tormentor,
59441,Soulsmith Yol-Mattar,
59578,Let's Get Ready to Humble,
59581,The Strength of Sinfall,
59585,We'll Make an Aspirant Out of You,
59598,Good for the Soul,
59599,Retaining the Court,
59600,Rotbriar Trouble,
59601,Assault on the Vestibule,
59603,In Shadowlands Service,
59609,No Rest For the Dead,
59617,Stone Fiend Saboteurs,
59642,Pulling Hairs,
59643,It's Race Day in the Ramparts!,
59658,Express Dominance,
59680,Vesiphone's Vicious Vesper,
59703,Abombing Run,
59705,Things Remembered,
59717,Things Remembered,
59718,Parasol Peril,
59743,The Spider on the Wall,
59771,History of Corruption,
59772,Research Ruination,
59782,The Deathspeaker's Devout,
59783,Cultist Captors,
59789,Tithe and Taxes,
59803,For Honor,
59804,Gateways of Horror,
59808,Muck It Up,
59825,Seed Hunting,
59826,Bet On Yourself,
59827,Bet On Yourself,
59828,Bet On Yourself,
59836,Battles Won Long Ago,
59838,Scourge War Machines,
59839,WARNING: This is Only a Test!,
59843,Tracking Quest,
59847,Defending the Rampart,
59848,Tea Tales: Theotar,
59850,Tea Tales: Vulca,
59851,Frozen Solid,
59852,Tea Tales: Gubbins and Tubbins,
59853,Tea Tales: Lost Sybille,
59855,Major Mirror Disruptions,
59863,Combat Nullifier 07-X,
59867,WANTED: Appraiser Vix,
59878,Too Many Whelps,
59902,A Curious Cache,
59904,A Curious Cache,
59905,A Curious Cache,
60010,Tremaculum: Liberated Souls,
60011,Calcis: Decryption,
60012,Zovaal's Cauldron: Stygia Overflow,
60110,Never Had a Friend Like Me,
60111,Forging A Friendship,
60231,State of Decay,
60236,RSVP: Cryptkeeper Kassir,
60291,Corpse Run,
60337,Pupa Trooper,
60358,Gildenite Grab,
60363,Gildenite Grab,
60364,Gildenite Grab,
60365,Gildenite Grab,
60369,A Wealth of Wealdwood,
60370,A Wealth of Wealdwood,
60371,A Wealth of Wealdwood,
60372,A Wealth of Wealdwood,
60373,A Source of Sorrowvine,
60374,Bonemetal Bonanza,
60375,Bonemetal Bonanza,
60376,Bonemetal Bonanza,
60377,Bonemetal Bonanza,
60378,A Source of Sorrowvine,
60379,A Source of Sorrowvine,
60380,A Source of Sorrowvine,
60381,Aiding Ardenweald,
60382,Aiding Revendreth,
60383,Aiding Maldraxxus,
60384,Aiding Bastion,
60385,Training in Revendreth,
60386,Training in Maldraxxus,
60387,Training in Bastion,
60388,Training Our Forces,
60389,Aiding Ardenweald,
60390,Aiding Ardenweald,
60391,Aiding Ardenweald,
60392,Aiding Bastion,
60393,Aiding Bastion,
60394,Aiding Bastion,
60395,Aiding Maldraxxus,
60396,Aiding Maldraxxus,
60397,Aiding Maldraxxus,
60398,Aiding Revendreth,
60399,Aiding Revendreth,
60400,Aiding Revendreth,
60401,Training in Ardenweald,
60402,Training in Ardenweald,
60403,Training in Ardenweald,
60404,Training Our Forces,
60405,Training in Bastion,
60406,Training in Bastion,
60407,Training in Maldraxxus,
60408,Training Our Forces,
60409,Training in Maldraxxus,
60410,Training Our Forces,
60411,Training in Revendreth,
60412,Training in Revendreth,
60414,Rare Resources,
60415,Rare Resources,
60416,Rare Resources,
60417,Rare Resources,
60418,A Call to Bastion,
60419,Troubles at Home,
60420,A Call to Maldraxxus,
60421,A Call to Revendreth,
60422,A Call to Ardenweald,
60423,A Call to Ardenweald,
60424,A Call to Ardenweald,
60425,Troubles at Home,
60426,A Call to Bastion,
60427,A Call to Bastion,
60429,Troubles at Home,
60430,A Call to Maldraxxus,
60431,A Call to Maldraxxus,
60432,Troubles at Home,
60433,A Call to Revendreth,
60434,A Call to Revendreth,
60435,Challenges in Revendreth,
60436,Challenges in Maldraxxus,
60437,Challenges in Bastion,
60438,Challenges in Ardenweald,
60439,Challenges in Ardenweald,
60440,Challenges in Ardenweald,
60441,Challenges in Ardenweald,
60442,Challenges in Bastion,
60443,Challenges in Bastion,
60444,Challenges in Bastion,
60445,Challenges in Maldraxxus,
60446,Challenges in Maldraxxus,
60447,Challenges in Maldraxxus,
60448,Challenges in Revendreth,
60449,Challenges in Revendreth,
60450,Challenges in Revendreth,
60452,Storm the Maw,
60454,Storm the Maw,
60455,Storm the Maw,
60456,Storm the Maw,
60457,Anima Salvage,
60458,Anima Salvage,
60459,Anima Salvage,
60460,Anima Salvage,
60462,Anima Appeal,
60463,Anima Appeal,
60464,Anima Appeal,
60465,Anima Appeal,
60475,We'll Workshop It,
60476,Spriggan Size Me!,
60531,Chosen Champions,
60532,Destroy the Dominant,
60533,Terrors in Tirna Scithe,
60534,Disloyal Denizens,
60542,Nathanos Blightcaller,
60564,"Three Gorm Enter, No One Leaves",
60565,A Steward for Every Occasion,
60574,Shaking 'Shrooms,
60585,Spriggan Riot,
60597,Trouble at the Gormling Corral,
60601,Darkwing Drills,
60602,Secret Service,
60609,Who Devours the Devourers?,
60622,Eye of the Scryer,
60623,AHHH! Real Monsters!,
60646,Misery Business,
60649,A Thorn In Their Side,
60653,Mirror Restoration,
60654,Swarming Souls,
60655,A Stolen Stone Fiend,
60656,Summon Your Sins,
60657,Aid From Above,
60658,An Endless Appetite,
60659,Light Defense,
60732,Disrupting the Flow,
60739,Tough Crowd,
60762,Death Motes,
60770,Squish and Burn,
60775,A Suitable Demise,
60786,Swarm Defense,
60837,Wrath of Aliothe,
60840,Wild Hunt Offensive,
60841,Evacuation Effort,
60842,To Serve Spriggan,
60844,Flight School: Falling With Style,
60855,Gormageddon,
60858,Flight School: Up and Away!,
60872,A Dangerous Harvest,
60899,A Night in the Woods,
60903,Krala,
60911,Flight School: Flapping Frenzy,
60916,RSVP: Stonehead,
60920,Akros,
60929,Air Supremacy,
60948,RSVP: The Countess,
60950,A Matter of Stealth,
60958,We Send Only You,
60990,Tracking Quest,
60991,"Orrholyn, Lord of Bloodletting",
60992,"Razkazzar, Lord of Axes",
61059,RSVP: Rendle and Cudgelface,
61060,Spore Losers,
61062,Adjutant Dekaris,
61075,A Spark of Light,
61079,The Jailer's Share,
61088,Dust to Dust,
61092,RSVP: Grandmaster Vole,
61103,Disrupting the Cycle,
61104,"Grathalax, the Extractor",
61105,RSVP: Plague Deviser Marileth,
61109,RSVP: Hunt-Captain Korayn,
61123,RSVP: Polemarch Adrestes,
61124,Warren Mongrel,
61125,Malevolent Stygia,
61129,RSVP: Droman Aliothe,
61130,RSVP: Sika,
61136,Agonix,
61139,RSVP: Choofa,
61140,Dath Rezara,
61141,Deathfang's Favorite Toy,
61148,AHHH! Real Monsters!,
61173,RSVP: Mikanikos,
61174,RSVP: Baroness Vashj,
61189,Further Gelatinous Research,
61220,AHHH! Real Monsters!,
61255,RSVP: Alexandros Mograine,
61256,RSVP: Kleia and Pelagos,
61303,It's Raining Sparkles,
61335,Rage Against the Cage,
61337,March of the Eternal Protector,
61342,Battles Won Long Ago,
61343,Battles Won Long Ago,
61346,Cyrixia the Willbreaker,
61352,All Will Be Consumed,
61353,All Will Be Consumed,
61354,RSVP: Lady Moonberry,
61394,Gormling Toss: Tranquil Pools,
61398,Ember Court: Traditional,
61399,Ember Court: Mortal Reminders,
61400,Ember Court: Mystery Mirrors,
61401,Ember Court: Venthyr Volunteers,
61402,Ember Court: Stoneborn Reserves,
61403,Ember Court: Maldraxxus Army,
61404,Ember Court: Tubbins's Tea Party,
61405,Ember Court: Divine Desserts,
61406,Ember Court: Mushroom Surprise!,
61407,Ember Court: Atoning Rituals,
61408,Ember Court: Glimpse of the Wilds,
61411,Our Heart Will Go On,
61434,Alchemy: Flask of Measured Discipline,
61435,Blacksmithing: Stalker Arrowheads,
61439,Cooking: Steward Stew,
61440,Enchanting: Boundless Basket,
61441,Engineering: Power Hammer,
61442,Fishing: Glorious Shimmerfin,
61443,Herbalism: Windswept Rising Glory,
61446,Inscription: Invocation of Duty,
61447,Jewelcrafting: Gleaming Kyranite Necklace,
61449,Leatherworking: Steelhide Leather Harness,
61467,Mining: Luminous Solenium Cluster,
61468,Skinning: Plush Copperfur Pelts,
61469,Tailoring: Woven Gossamer Tunic,
61477,Calling the Champions,
61509,Shinies of Bastion,
61510,A Bountiful Haul,
61511,Things They Leave Behind,
61512,Tracking Quest,
61516,Tracking Quest,
61517,zz,
61520,Enemy of My Mnemis,
61521,Tracking Quest,
61522,Corpse Run,
61523,Corpse Run,
61530,Mining: Ligneous Phaedrum Cluster,
61537,Mining: Monolithic Oxxein Cluster,
61538,Mining: Menacing Sinvyr Cluster,
61539,Liches Get Stitches,
61540,Just Winging It,
61543,Herbalism: Lambent Vigil's Torch,
61544,Herbalism: Lush Widowbloom,
61545,Herbalism: Engorged Marrowroot,
61549,Drought Conditions,
61555,High Inquisitor Vetar,
61556,Party Crashers,
61564,Blacksmithing: Polished Kyrian Shield,
61565,Tracking Quest,
61593,A Crisis of Memory,
61595,Alchemy: Potion of Hibernal Rest,
61596,Cooking: Arden Apple Pie,
61597,Engineering: Bug Zapifier,
61598,Fishing: Speckled Flametail,
61599,Inscription: Hymnal of Reprise,
61601,Jewelcrafting: Gem Studded Bangle,
61602,Leatherworking: Stalker's Leather Quiver,
61603,Skinning: Thick Gormhide,
61604,Tailoring: Cloak of Camouflage,
61605,Alchemy: Draught of Grotesque Strength,
61606,Blacksmithing: Soul Razor,
61607,Cooking: Spider Jerky,
61608,Enchanting: Unbreakable Crystal,
61609,Engineering: Boneclad Stake Launcher,
61610,Fishing: Skeletal Mudskipper,
61611,Inscription: Litany of Might,
61612,Jewelcrafting: Carved Crystal Ring,
61613,Leatherworking: Bonestudded Fists,
61614,Skinning: Rugged Carapace,
61615,Tailoring: Haunting Hood,
61619,Alchemy: Elixir of Humility,
61620,Blacksmithing: Prideful Manacles,
61621,Cooking: Skewered Meats,
61622,Engineering: Duelist's Pistol,
61623,Fishing: Bloodthroated Grouper,
61624,Inscription: Catalog of Sins,
61625,Jewelcrafting: Sinister Choker,
61626,Leatherworking: Courtly Leather Boots,
61627,Skinning: Horrific Leather Hide,
61628,Tailoring: Looming Tapestry,
61629,Enchanting: True Aim,
61630,Enchanting: Everburning Brand,
61631,Drust Between You and Me,
61667,Forged in Secret,
61689,A Crisis of Memory,
61699,Not Much to Goo On,
61708,Drawing Out the Poison,
61717,Gormling Piper: Tranquil Pools,
61728,Valis the Cruel,
61738,Ember Court: Lost Chalice Band,
61765,Words of Warding,
61783,Mega Bite,
61784,Cliffs of Bastion,
61787,Micro Defense Force,
61791,Thenia's Loyal Companions,
61813,"Valinor, the Light of Eons",
61814,Nurgash Muckformed,
61815,Oranomonos the Everbranching,
61816,Mortanis,
61841,Not Much to Goo On,
61866,Mighty Minions of Maldraxxus,
61867,Extra Pieces,
61868,Uncomfortably Undercover,
61870,Failed Experiment,
61879,Ashes Will Fall,
61880,Honored Attendance,
61882,Formal Entertainment,
61883,Resilient Survivors,
61884,Formal Refreshments,
61885,Eyegor's Special Friends,
61886,The Mind Games of Addius,
61946,Natural Defenders,
61947,Lurking In The Shadows,
61948,Airborne Defense Force,
61949,Ardenweald's Tricksters,
61964,Aubrie Weekly Jailers Tower Quest,
61967,Remedial Lessons,
61996,Say The Magic Words,
61997,Tracking Quest,
62051,Gormling Toss: Spirit Glen,
62058,"Centurions, Assemble!",
62068,Gormling Piper: Crumbled Ridge,
62110,Party Crashers,
62111,Drezgruda,
62112,Sloppy,
62113,Party Crashers,
62114,Sineater,
62115,Party Crashers,
62116,Kedu,
62117,Party Crashers,
62118,Traditional Candles,
62119,Roaring Fires,
62120,Stolen Mementos,
62121,Cartel Ta Justice,
62122,Mystery Mirrors,
62123,Prison Break,
62124,Ritual of Accusation,
62125,Ritual of Absolution,
62126,Animal Rescue,
62127,Ride on the Wild Side,
62128,Concert Kick-Off,
62129,Dance For Love,
62130,A Quiet Moment,
62132,Food Fight,
62133,Made to Order,
62134,Lower Your Standards,
62135,Fungi Experiments,
62136,Clumpdump,
62137,Theotar's Toast,
62138,Court Crusher,
62139,Knockerbock,
62140,Venthyr Provocateur,
62141,Blustery Boil,
62142,Ember Skyterror,
62143,The Murder of Colonel Mort,
62144,Legacy of Stone,
62145,Crime of Fashion,
62146,A Little More Comfortable,
62147,Party Pests,
62148,It's Raining Anima,
62149,[DNT],
62150,[DNT],
62171,Tea Time,
62194,Fighting Words,
62195,The Last Word,
62203,Major Mirror Disruptions,
62204,Major Mirror Disruptions,
62209,Houndmaster Vasanok,
62210,Sanngror the Torturer,
62211,Skittering Broodmother,
62212,Tracking Quest,
62214,Forces of Perdition,
62215,Tracking Quest,
62233,Tracking Quest,
62234,Power of the Colossus,
62235,Allay Their Fears,
62239,Rodent Removal,
62241,Training Regimen,
62253,Tracking Quest,
62257,Tracking Quest,
62258,Soaring Over Bastion,
62262,Fungal Feeding,
62280,Limbo,
62290,Tracking Quest,
62295,Cleaning Out the Vault,
62362,Volatile Reactions,
62363,Heavy Lifting,
62364,Dire Learning,
62365,Careful Creations,
62390,Body Count,
62411,Tracking Quest,
62451,Assault on the Vestibule,
62473,What's Old is New,
62484,Werk In Progress,
62535,Tracking Quest,
62539,Stygian Incinerator,
62553,Delaying Their Efforts,
62584,Frontline Resupply,
62618,Odalrik,
62691,A Calling in Revendreth,
62692,A Calling in Bastion,
62693,A Calling in Ardenweald,
62694,A Calling in Maldraxxus,
62705,Scour the Temple,
62712,War of Attrition,
62720,The Fallen Tree,
62721,Deconstructing The Problem,
62723,Bolstering Bastion,
62724,Ye Olde Test of Strength,
62726,Ye Olde Test of Fortitude,
62732,Locus Focus,
62735,Hostile Recollection,
62736,Maldraxxi Eviction Notice,
62737,Aspirant For a Day,
62741,Choice of Action,
62742,Avoid 'Em Like the Plague,
62743,Decaying Situation,
62748,Rallying Maldraxxus,
62763,Support the Court,
62773,Dreamshrine Basin,
62774,Tranquil Pools,
62775,The Waning Grove,
62778,Reinforcing Revendreth,
62780,Parasites of Reality,
62781,Ash You Like It,
62782,The Banewood,
62783,Stalking Fear,
62784,Charlatans of Ceremony,
63031,Acquisition: Crystallized Stygia,
63038,Guaranteed Delivery,
63039,A Monument to Vengeance,
63040,Guaranteed Delivery,
63042,Aimless Soul,
63043,Sundered Souls,
63044,Ratgusher,
63045,Feed Your Soul,
63047,Acquisition: Runeforged Shackles,
63050,Acquisition: Blazing Ingots,
63062,Torment for the Taking,
63069,What They Know,
63072,Acquisition: Stygic Ore,
63100,Misery's Company,
63166,A Shadowed Fate,
63179,Drowned and Torn Asunder,
63206,Soulless Husks,
63543,Necrolord Assault,
63544,Maldraxxus Assault Complete,
63685,Cryptkeeper Kassir's Best Friend,
63686,Baroness Vashj's Best Friend,
63687,Lady Moonberry's Best Friend,
63688,Mikanikos's Best Friend,
63689,The Countess's Best Friend,
63690,Alexandros Mograine's Best Friend,
63691,Hunt-Captain Korayn's Best Friend,
63692,Polemarch Adrestes's Best Friend,
63693,Rendle and Cudgelface's Best Friend,
63694,Choofa's Best Friend,
63695,Droman Aliothe's Best Friend,
63696,Grandmaster Vole's Best Friend,
63697,Kleia and Pelagos's Best Friend,
63698,Plague Deviser Marileth's Best Friend,
63699,Sika's Best Friend,
63700,Stonehead's Best Friend,
63775,Cryptograms and Keys,
63776,Observational Records,
63777,Sealed Secrets,
63778,We Move Forward,
63779,A Semblance of Normalcy,
63780,See How THEY Like It!,
63781,Mawsworn Battle Plans,
63782,Mawsworn Rituals,
63783,Anima Reclamation,
63784,Gold's No Object,
63785,Continued Efforts: Seeker's Quorum,
63786,Sweep the Windswept Aerie,
63787,Continued Efforts: Mauler's Outlook,
63788,Continued Efforts: Sanctuary of Guidance,
63789,Continued Efforts: Scholar's Den,
63790,Broker's Bounty: Lord Azzorak,
63791,Broker's Bounty: Valdinar the Curseborn,
63792,Broker's Bounty: Nocturnus the Unraveler,
63793,Broker's Bounty: Ensydius the Defiler,
63794,Broker's Bounty: Hungering Behemoth,
63819,Revendreth Wrapper Complete,
63820,Bastion Wrapper Complete,
63821,Ardenweald Wrapper Complete,
63822,Venthyr Assault,
63823,Night Fae Assault,
63824,Kyrian Assault,
63850,Tracking - Small Consoles,
63934,Assail Mail,
63935,Precious Roots,
63936,Devoured Anima,
63937,"Nasty, Big, Pointy Teeth",
63938,Gorm Grown: Black [DNT],
63939,Gorm Grown: Blue [DNT],
63940,Gorm Grown: Green [DNT],
63941,Gorm Grown: Purple [DNT],
63942,Gorm Grown: White [DNT],
63943,Gorm Grown: Yellow [DNT],
63949,Shaping Fate,
63950,Razorwing Talons,
63953,Korrak's Revenge,
63954,Sealed Secrets,
63955,Sealed Secrets,
63956,Sealed Secrets,
63957,Observational Records,
63958,Observational Records,
63959,Observational Records,
63960,Observational Records,
63961,Sealed Secrets,
63962,Observational Records,
63963,Broker's Bounty: Ripmaul,
63964,Broker's Bounty: Grimtalon,
63965,Razorwing Egg Rescue,
63989,Oozing with Character,
64015,Into the Meat Grinder,
64016,Oozing with Character,
64017,Oozing with Character,
64018,The Weight of Stone,
64040,"Once More, with Healing",
64043,We Need a Healer - You!,
64065,Local Reagents,
64070,Staying Scrappy,
64080,Down to Earth,
64089,Teas and Tinctures,
64101,The Proper Procedures,
64103,Old Tricks Work Best,
64104,Think of the Critters,
64129,Charge of the Wild Hunt,
64131,Tracking Quest,
64138,Tracking Quest,
64166,Random Memory Access,
64194,War Prototype,
64211,Doorway in the Dark,
64212,Doorway in the Dark,
64240,Flight of the Kyrian,
64253,Revendreth Quests Complete,
64271,A More Civilized Way,
64273,Containing the Helsworn,
64274,Tracking Quest,
64376,Hidden Quest,
64430,Spill the Tea,
64432,Strength to Weakness,
64510,Peter's Test Task,
64531,Mor'geth,
64554,Venthyr Assault,
64560,Anima Reclamation,
64561,Observational Records,
64562,We Need a Healer - You!,
64579,Hollow Efforts,
64592,Historic Protection,
64641,Mysterious Greenery,
64717,Materials of Creation,
64768,Lightsprocket's Artifact Hunt,
64771,Enlightened Exodus,
64785,Overgrown Story,
64850,Traversing Torghast,
64854,Trappings of Success,
64861,Kismetric Disc,
64960,Feed the Annelids,
64964,Choose Your Fighter,
64974,"Clean Up, Automa Aisle",
64977,Step Into the Ring,
65027,Tracking Quest,
65028,Tracking Quest,
65033,Observing Victory,
65053,Giant Lungcap,
65054,Training Dummies,
65055,Protective Braziers,
65056,Stop the Slip,
65072,Not Safe for Work,
65081,An Apple A Day,
65089,Frog'it,
65096,Your Death Or Mine,
65102,Fish Eyes,
65115,Researching the Solution,
65117,Bad Samples,
65119,Automa Ops,
65121,Friend of a Friend: Baroness Vashj,
