ID,Description_lang
407664,
407753,Take the Colossal Core
407754,Charge the Colossal Core
407755,Charge the Colossal Core
407756,
407757,
407758,
407759,
407760,
407761,
407762,Insert the Colossal Core
407763,Push the Button
407764,
407808,Phylactery of Arin'gore destroyed
407909,
407943,Flayedwing ridden
408059,
408060,
408061,Drust Forces Slain
408062,
408123,Kel'Thuzad's Forces disrupted
408124,
408125,
408126,
408127,
408128,
408184,Defend the temple
408185,
408186,
408187,
408188,
408189,Terrified Steward rescued
408190,
408191,Vesper of Purity cleansed
408192,Vesper of Harmony cleansed
408193,
408194,Forsworn Axiom destroyed
408208,Wear down the enemy Forces
408209,
408210,
408211,
408212,
408214,
408215,
408216,
408217,
408218,
408228,Tirna Noch reclaimed
408229,
408240,Construct House Operations Disrupted
408241,
408242,
408243,
408244,
408245,
408246,
408247,
408248,
408249,
408250,
408251,
408316,
408317,
408318,
408319,
408321,Defend the Mnemonic Locus
408322,
408325,
408329,
408330,
408331,
408335,Soul Mirror Repaired
408336,
408337,
408338,
408339,Repel the Forsworn threat
408340,
408341,
408342,
408343,
408344,
408345,
408346,
408348,Repel the Maldraxxi threat
408349,
408350,Aid the aspirants
408351,
408352,
408353,
408354,
408355,
408356,
408357,
408358,
408360,
408371,House of the Chosen attacked
408372,
408391,Aid House of Plagues survivors
408392,
408393,
408399,
408411,Glutharn's Decay Secured
408412,
408431,
408432,
408433,
408487,Seat Start
408496,
408497,
408498,
408499,
408500,
408501,
408502,
408503,
408504,
408505,Lost Library Scrolls returned
408506,
408507,
408508,
408509,
408510,
408511,
408512,
408513,
408514,
408515,
408516,
408517,
408518,
408519,
408520,
408521,
408522,
408523,
408524,
408525,
408526,
408527,
408532,
408533,
408534,
408546,Hibernal Hollow defended
408566,Tranquil Pools aided
408586,Heartwood Grove preserved
408600,
408602,
408603,
408604,
408605,
408606,
408607,
408631,
408645,
408647,
408649,
408650,
408651,
408652,
408653,
408654,
408656,Dredhollow threats eliminated
408657,
408658,
408659,
408660,
408661,
408662,
408664,
408666,Hunting grounds cleared
408667,
408668,
408669,
408670,
408671,
408672,
408677,
408679,
408681,
408687,Desiccation decimated
408688,
408689,
408690,
408691,
408692,
408693,
408694,
408695,
408696,
408697,
408698,
408699,
408700,
408701,
408702,
408703,
408704,
408705,
408706,Endmire horrors eliminated
408707,
408708,
408709,
408710,
408711,
408712,
408713,
408714,
408734,
408735,
408736,
408737,
408738,Depravity purged
408739,
408740,
408741,
408742,
408743,
408744,
408745,
408746,
408747,
408748,
408749,
408750,
408751,
408752,
408754,
408755,
408767,
408768,
408769,
408770,
408771,
408772,
408773,
408818,
408826,
408832,
408863,
408864,
408865,
408866,
408885,
408886,
408887,
408888,
408918,
408941,
408942,
408943,
408962,
408963,
408966,Resonating Anima Core created from motes
408970,
408971,
408984,
408985,
408986,
409045,
409050,
409054,Collectors rescued
409075,
409083,
409097,
409098,
409099,
409100,
409101,
409102,
409103,
409104,
409105,
409106,
409108,
409114,
409115,
409116,
409120,
409124,
409125,
409126,
409127,
409133,
409135,
409162,
409171,Oozing Ingredients thrown into Pool of Mixed Monstrosities
409209,Very rude ash ghouls slain
409240,
409276,
409277,
409278,
409280,
409281,
409283,
411596,
411597,
411598,
411608,Disenchant the Antique Stalker's Bow
411609,Disenchant the Antique Kyrian Javelin
411610,Disenchant the Antique Duelist's Rapier
411611,Disenchant the Antique Necromancer's Staff
419447,Help Maldraxxi forces assault Perdition Hold
419452,
419617,Advance to the Altar of Domination
419665,
419666,
419729,Report to Draka at the gates of Perdition Hold
419746,Use Draka's Battlehorn to signal the advance
419882,Report to Lord Herne
419883,Help Night Fae forces assault Crucible of the Damned
419898,Fly with Xandria to attack Zovaal's Cauldron
419899,
419900,Summoning Ritual disrupted
419901,
419902,
419913,Report to Prince Renathal on top of the Tremaculum wall
419962,
419997,Ask Burly Hurly to throw you
419998,Help Venthyr and Night Fae forces assault the Tremaculum
420021,Help Draven secure the upper platform
420022,Travel through a Maw Mirror
420024,Mirror 1
420025,Mirror 2
420026,Mirror 3
420027,Mirror 4
420028,Gothra the Trembler slain
420032,Light directed into Maw Mirrors
420122,
420138,Return to Cocyrus with Xandria
420298,Listen to Lord Herne's plan
420307,Ask Lady Moonberry for help
420308,Bonesmith Heirmir rescued
420309,Lord Herne rescued
420310,Margrave Sin'dane rescued
420311,Thiernax rescued
420312,
420427,Use Distracting Illusion to turn the guard away from you
420428,Sneak past the distracted guard into the darkness
420676,Report to Xandria in Cocyrus
420677,Help Kyrian forces in Cocyrus and Zovaal's Cauldron
420830,Desmotaeron disrupted
420831,T4
420832,T3
420833,T2
420841,
420842,
420876,
420920,
420945,
420969,Click game object #1
420970,Click game object #2
421032,
421094,Ask Burly Hurly to throw you
421095,Report to Prince Renathal on top of the Tremaculum wall
421096,Help Venthyr and Night Fae forces assault the Tremaculum
421097,Help Draven secure the upper platform
421098,Travel through a Maw Mirror
421099,Light directed into Maw Mirrors
421100,Mirror 1
421101,Mirror 2
421102,Mirror 3
421103,Mirror 4
421104,Gothra the Trembler slain
421105,NEVER COMPLETE
421377,Find a handhold on the cliff
421726,
421727,Hungry Annelid fed with Mawsworn
421850,Plain of Actualization cleared
421851,
421852,
421853,
421855,
421860,
421862,
421863,
421864,
421865,
421868,
421994,
421995,
421996,
421997,
422063,
422073,Attack Crispin to dislodge apples
422082,Bounding Bufonid mounted
422083,Stolen Amocite Symbols recovered
422101,
422102,
422115,Use Fishing Portal to capture Souldrinker
422121,Enigmatic Scrolls
422128,Warped Creatures slain
422138,
422147,Injured Enlightened rescued
422149,Warped Anima Sample
422151,Sample Container recovered
422162,Meet up with Rana
422170,Targeting Relic obtained
422173,Mawsworn forces destroyed
422174,Elite Value
422177,Eric's Area
422178,
422179,1/1
422180,
422181,
422182,
422187,
422236,
422437,Vine-Choked or Overgrown creatures slain
422438,
422440,Ancient Archives rescued
422444,Annelid culled
422450,
422488,Devourers slain
422509,Fissures closed
422614,Vombata Cubs saved
422648,
422819,
422863,
422869,Toccatian Cache unlocked
422872,Mezzonic Cache unlocked
422874,Glissandian Cache unlocked
422876,Fugueal Cache unlocked
422878,Cantaric Cache unlocked
422880,Toccatian Cache unlocked
422882,Toccatian Cache completed.
422885,Mezzonic Cache unlocked
422887,Mezzonic Cache unlocked
422889,Glissandian Cache unlocked
422891,Glissandian Cache unlocked
422893,Fugueal Cache unlocked
422895,Fugueal Cache unlocked
422897,Cantaric Cache unlocked
422899,Cantaric Cache unlocked
423137,
423233,Excavate Artifact Fragments in the cliff face
423461,Climbing Gear acquired
423473,Brackenhide decay spread contained
423513,Relic Fragments
423554,
423555,
423556,
423603,
423679,
423843,
423861,Climbing Gear acquired
423862,Find a handhold on the cliff
423863,Excavate Dragon Bones in the cliff face
423871,
423876,
423949,Greater Obsidian Key delivered to Wrathion
424019,Clear the area of dangers
424020,
424022,Recover the Missing Researchers
424032,
424041,Surging Torrent summoned
424048,
424061,Relic Fragments
426823,
426888,Show support to Wrathion or Sabellian
426894,
426897,Eliminate enemy forces
426898,
426915,Elemental attackers extinguished
426918,
427035,Rescue Cymre's pet marmoset
427221,Investigate Enchanted Lake
427222,
427223,
427224,
427227,Disrupt Reclaimer Activities
427228,
427229,
427230,
427231,
427232,
427289,
427291,Defeat Swog in a Pet Battle
427323,
427325,
427327,
427329,
427331,
427333,
427341,Stop the primalist assault
427342,
427343,
427344,
427557,Fated Bosses Defeated in Castle Nathria
427559,Fated Bosses Defeated in Sanctum of Domination
427560,Fated Bosses Defeated in Sepulcher of the First Ones
427561,Fated Bosses Defeated in the Shadowlands
427638,Disrupt the Reclaimers
427739,Djaradin camp invaded
427740,
427742,
427752,Snowhide Gnolls disrupted
427753,
427754,
427756,
427766,
427767,
427800,
427802,
427803,
427918,
428028,Greater Obsidian Key delivered to Sabellian
428075,Combine looted fragments to create a key
428083,Combine looted fragments to create a key
428103,Distressed Marmoni rescued
428104,Wild Coast protodragons slain
428319,
428320,
428332,Warmwater Riverfish caught
428333,
428337,
428353,
428354,
428355,
428356,
428409,Bothersome Bees bagged
428410,Bothersome Bees relocated
428411,Overgrown Shrubs pruned
428542,
428593,
428602,
428621,
428622,
428623,
428624,
428625,
428643,Fragrant Dragonflowers gathered
428644,Ripened Dragonfruit gathered
428645,Lush Seed Pod gathered
428677,
428680,
428707,
428708,Qalashi beasts slain
428709,Pacified Frogs Collected
428710,Hornswogs Disciplined
428715,
428716,Elementals slain
428719,Animals Rescued
428720,Elementals slain
428727,Gorlocs slain
428728,
428729,
428731,Wrangle proto-drakes to Rendra or kill players
428732,
428750,Primalist Forces Cleared
428751,
428752,
428753,
428754,
428755,
428756,
428757,
428769,
428781,Help hold back the Primalists
428782,
428783,
428784,
428903,
428907,
428919,Wrangle Proto-Drakes to Handler
428943,Primalist Forces slain
428979,
428980,
428981,
428982,
429062,
429064,Dragon Artifact
429127,Larivi defended
429241,
429269,
429306,
429308,
429315,
429316,
429317,
429321,
429324,
429325,
429327,
429328,
429330,
429331,
429332,
429333,
429335,
429336,
429338,
429339,
429340,
429342,
429343,
429344,Vakril defeated
429346,
429347,
429350,
429352,
429353,
429354,
429356,
429357,
429360,
429365,
429366,
429370,
429372,
429380,
429417,Earthen Energy deposited
429425,Hornswogs made famous
429458,Fire Energy deposited
429483,
429484,
429485,
429486,
429488,Supplies Recovered
429505,Fresh Fish Steaks
429519,Frozen Tuskarr Freed
429521,Astral Essence
429539,Exterminate Pests or Kill Players
429540,
429541,Pests Exterminated
429546,
429548,
429550,
429551,
429552,
429553,
429558,
429559,
429560,
429561,
429562,
429567,
429574,
429576,
429577,
429579,
429580,
429581,
429583,
429584,
429585,
429586,
429587,
429598,
429604,
429616,
429618,
429619,
429620,
429621,Primalist challenger defeated
429623,
429630,Garden Tended
429631,
429632,
429639,Throw a ball to the Wildwater Ottuks
429641,Inspect fishing nets
429647,Cleansed Oozing Decay corpses
429649,Calmed Churning Wildwaters
429670,Speak with Memory of Tapionnuq
429690,Boat ridden
429691,Fish caught on The Fallstrider
429695,Tools Empowered
429729,Free the Frozen
429765,
429814,Pests Exterminated
429815,Pests Exterminated
429816,Pests Exterminated
429817,Pests Exterminated
429818,
429821,Magic Gathered
429823,Time-Lost Relics collected
429825,Banners planted
429827,Dragonscale Expedition Supplies recovered
429829,Take Pictures of Wildlife
429831,Ride the Cataloger's Raft
429833,Ride the Cataloger's Raft
429835,Ride the Cataloger's Raft
429839,
429841,Rustpine furbolg slain
429879,Energy tapped into
429934,Eliminate Nokhud and primalist forces
429935,
429936,
429937,
429938,
429939,
429940,
429941,
429942,
429956,"Aid Displaced Nestlings, Ohn'ahran Eggs and Children of Ohn'ahra"
429957,
429964,Whelpling chosen
429973,
429974,
429975,
429986,Sweet Steamed Meat
430010,Sample the Alchemical Concoction
430011,
430054,Astral Essence
430056,Victims Freed
430134,Kill Proto-dragons
430135,
430136,
430137,
430138,
430160,Mind Controlled Gorlocs slain
430179,Time-Lost Possessions collected
430180,Subdue Ducks or Kill Players
430181,
430182,Subdue Ducks
430190,
430191,
430202,Catch some fish and feed Kilpi
430203,
430205,Cuddle Kilpi the Sea Turtle
430211,Disrupt the Encampment
430212,
430213,
430214,
430215,
430273,Take Pictures of Wildlife
430274,Common
430275,Rare
430276,Epic
430277,Legendary
430358,Complete the race
430384,Time-Lost Enemies slain
430386,Time-Lost Champions slain
430391,Take Pictures of Wildlife
430392,Common
430393,Rare
430394,Epic
430395,Legendary
430401,Complete the race
430403,Complete the race
430404,Complete the race
430405,Complete the race
430406,Complete the race
430407,Complete the race
430409,Complete the race
430410,Complete the race
430411,
430412,Complete the race
430413,Complete the race
430414,
430415,Complete the race
430416,Complete the course
430417,Complete the course
430418,Complete the race
430419,Complete the race
430420,Complete the race
430421,Complete the race
430422,Complete the race
430423,Complete the race
430424,Complete the race
430425,Complete the race
430426,Complete the race
430427,Complete the race
430428,Complete the race
430429,Complete the race
430437,Sundered Flame disrupted
430438,
430439,
430440,
430441,
430442,
430443,
430444,
430445,
430446,
430447,
430448,Destroy Unstable Arcana or Kill Players
430449,
430450,
430452,
430471,
430472,
430473,
430474,
430475,
430476,
430477,Darktooth Gnolls Slain
430480,Table flipped
430481,Students splattered
430509,Kill Insects
430513,Timewalker Scroll used
430518,Unshielded Professor Intinosa splattered
430525,Take Pictures of Wildlife
430526,Common
430527,Rare
430528,Epic
430529,Legendary
430583,Caged Tuskarr Freed
430605,Honey plums collected
430648,Ride the Cataloger's Raft
430654,Chapter of History engaged
430655,Minions of the Past slain
430657,Kill a stagbeetle to take its plums
430659,Tender Vorquin Meat collected
430660,Tough Moose Flanks collected
430669,Common
430670,Rare
430671,Epic
430672,Legendary
430675,"Collect herbs, berries, and flowers"
430676,
430677,
430678,
430680,Collect Thick Bear Furs
430683,Kill Insects
430685,Spellforged Creation slain
430691,Cleansed Rotting Treants corpses
430711,Kill Insects
430718,Ride the Cataloger's Raft
430719,Take Pictures of Wildlife
430720,Common
430721,Rare
430722,Epic
430723,Legendary
430724,Pacify the Gorlocs
430725,
430726,
430727,
430728,
430729,
430730,
430744,
430747,
430748,Gratitude of the Wind obtained
430750,Banners planted
430762,
430764,Relieve the elemental pressure
430765,
430766,
430767,
430772,
430776,
430781,Swog swabs collected
430782,
430789,Qalashi Supplies destroyed
430792,Novice Emerald Gardeners rescued
430800,Ride the Cataloger's Raft
430801,Take Pictures of Wildlife
430802,Common
430803,Rare
430804,Epic
430805,Legendary
430806,Knock down Stolen Expedition Supplies
430811,Collect Evergreen Vine Samples
430821,Cull lashers and rescue Novice Emerald Gardeners
430822,
430823,
430824,
430825,
430826,
430832,Climbing Gear acquired
430833,Find a handhold on the cliff
430841,
430848,Ride the Cataloger's Balloon
430849,Take Pictures of Wildlife
430850,Common
430851,Rare
430852,Epic
430853,Legendary
430869,Climbing Gear acquired
430870,Find a handhold on the cliff
430884,Imbu liberated
430885,
430886,
430887,
430888,
430889,
430890,
430893,
430899,Complete the race
430909,Pry Nokhud Spears from the cliff face
430910,Excavate Crystalline Deposits from the rock
430911,Excavate Infused Glacier Samples from the ice
430912,Excavate Draconic Artifacts from the cliff face
430914,Release Time-Lost Kittens from time bubbles
430915,Collect Mushrooms
430916,Climbing Gear acquired
430917,Climbing Gear acquired
430918,Climbing Gear acquired
430919,Climbing Gear acquired
430920,Climbing Gear acquired
430921,Climbing Gear acquired
430922,Find a handhold on the cliff
430923,Find a handhold on the cliff
430924,Find a handhold on the cliff
430925,Find a handhold on the cliff
430926,Find a handhold on the cliff
430927,Find a handhold on the cliff
430933,
430953,Sundered Flame's forces slain
430954,
430955,
430956,
430963,
430965,Med
430966,High
430967,Low
430987,Artifact fragments found
430991,
430995,
430999,
431010,
431034,Banners planted
431046,Banners planted
431049,
431052,Climbing Gear acquired
431053,Find a handhold on the cliff
431054,Collect Sundered Supply Caches
431059,Ancient protodragons slain
431061,
431063,
431064,
431065,
431066,
431076,Earthen Energy deposited
431090,Fire Energy deposited
431129,Darktooth Gnolls Slain
431130,
431131,
431132,
431133,
431134,
431135,
431149,
431150,
431189,Glistening Salamanther Hides
431213,
431233,
431236,
431248,Djaradin Forces repelled
431249,
431263,Private Shikzar defeated
431343,
431344,
431345,
431346,Cimbing Gear acquired
431347,Find a handhold on the cliff
431348,Excavate Dragon Bones in the cliff face
431349,
431391,Defeat Haniko in a Pet Battle
431446,Defeat Bakhushek in a Pet Battle
431464,Defeat Patchu in a Pet Battle
431501,Goals scored
431509,Disrupt the Encampment
431510,
431511,
431512,
431513,
431514,
431526,Deepwater Lure Charged
431527,Hydraulic Eroder Drained
431528,Humid Drizzle Drained
431533,Medical Supplies
431535,Defeat Enyobon in a Pet Battle
431544,Defeat Setimothes in a Pet Battle
431549,
431550,Collect Titan Relics
431565,
431570,
431571,
431572,
431573,
431574,
431575,
431579,Defeat Arcantus in a Pet Battle
431584,Sneaky Youngsters Found
431589,Eclipse Sturgeon
431598,Defeat Stormamu in a Pet Battle
431607,Disrupt the Brackenhide
431608,
431609,
431610,
431611,
431612,
431614,Clear out the predators
431615,
431616,
431617,
431628,Kill Rhuzast
431635,
431660,
431662,Kill Krolkoth
431668,Kill Nezascar
431669,Nokhud forces disrupted
431670,
431671,
431672,
431673,
431674,
431675,
431676,
431677,
431678,
431679,
431680,
431681,
431682,Frozen Steaks
431683,Fresh Fish Steaks
431685,
431686,
431688,Fresh Steaks
431690,Cooked Caviar
431692,
431696,Kill Tarolekk
431698,
431713,Complete the Course
431717,Disrupt the Primalist threat
431718,
431719,
431720,
431722,
431723,
431724,
431725,
431727,Use the Portal to the Primalist Future
431730,
431731,
431732,
431739,
431740,
431741,
431742,
431753,
431807,
431809,Forces eliminated
431810,
431811,
431812,
431813,
431814,
431815,
431816,
431817,
431818,
431819,
431861,
431863,
431864,
431893,
432089,Door Opened
432092,Monster Killed
432173,
432257,
432262,Door Opened
432267,Door Opened
432272,Door Opened
432286,Door Opened
432307,Choose Watergliders from Instructor
432311,Powerful Flask of Renewal
432439,
432469,
432478,Monster Killed
432485,Blank
432487,Blank
432488,Blank
432489,Blank
432494,Monster
432503,Vault Door Opened
432504,Blank
432509,Vault Door Opened
432510,Blank
432511,Vault Door Opened
432512,Blank
432515,Vault Door Opened
432516,Blank
432517,Vault Door Opened
432518,Blank
432519,Vault Door Opened
432520,Blank
432523,Vault Door Opened
432524,Blank
432527,Vault Door Opened
432528,Blank
432534,[DNT] Defeat Storm Pet - Legendary
432561,[DNT] Defeat Storm Pet Boss Kill Credit
432564,[DNT] Defeat Storm Pet - Epic
432565,[DNT] Defeat Storm Pet - Rare
432846,Monster Killed
432872,
432886,Protector Activated
432887,Conversation
432902,Complete the race
432903,Complete the race
432904,Complete the race
432905,Complete the race
432906,Complete the race
432907,Complete the race
433032,Ballista Fire
433038,Defeat Vortex in a Pet Battle
433039,[DNT] Defeat Storm Pet - Legendary
433040,[DNT] Defeat Storm Pet - Epic
433041,[DNT] Defeat Storm Pet - Rare
433046,Defeat Tremblor in a Pet Battle
433047,[DNT] Defeat Storm Pet - Legendary
433048,[DNT] Defeat Storm Pet - Epic
433049,[DNT] Defeat Storm Pet - Rare
433054,Defeat Wildfire in a Pet Battle
433055,[DNT] Defeat Storm Pet - Legendary
433056,[DNT] Defeat Storm Pet - Epic
433057,[DNT] Defeat Storm Pet - Rare
433062,Defeat Flow in a Pet Battle
433063,[DNT] Defeat Storm Pet - Legendary
433064,[DNT] Defeat Storm Pet - Epic
433065,[DNT] Defeat Storm Pet - Rare
433231,Refti cleansed
433240,Reekroot dug
433262,
433307,Talk to Olie to transform
433382,Door Opened
433384,Blank
433389,Door Opened
433391,Bots Killed
433392,Blank
433398,Door Opened
433402,Encasment Chest
433405,Door Opened
433406,Blank
433410,
433413,Door Opened
433414,Blank
433417,Door Opened
433418,Blank
433421,Door Opened
433422,Blank
433425,Door Opened
433426,Blank
433427,
433428,
433429,
433431,Door Opened
433432,Blank
433433,Door Opened
433434,Blank
433435,Door Opened
433436,Blank
433437,Door Opened
433438,Blank
433439,Door Opened
433440,Blank
433441,
433450,
433451,Door Opened
433452,Blank
433453,Door Opened
433454,Blank
433455,
433456,Door Opened
433457,Blank
433458,
433459,
433460,
433461,
433462,
433463,
433468,
433469,
433470,
433471,
433472,
433473,
433474,
433475,
433476,
433477,
433478,
433479,
433480,
433481,
433482,
433483,
433506,Greater Storm Pylon destroyed
433543,
433736,
433737,
433745,Door Opened
433746,Monster
433747,Blank
433752,Door Opened
433753,Monster Killed
433754,Egg Open
433755,Blank
433765,
433766,
433767,
433768,
433769,
433771,
433773,
433774,
433775,
433776,
433777,
433778,
433779,
433780,
433781,
433782,
433783,
433784,
433785,
433786,
433795,Door Opened
433799,Blank
433800,Monster Killed
433866,Suffusion Crucible looted
433867,Crucible guardian slain
433873,Bubble Lift Activated
433912,Vault Door Opened elemental
433913,Blank
433914,Water Elemental Destroyed
433916,Blank
433917,
433918,
433919,Stone Dissolver created
433920,
433960,Monster Killed
433963,Escaped Fish returned
433964,Escaped Fish returned
433965,Escaped Fish returned
433966,Aquarium Restored
433996,Frozen Ground removed
434271,Frozen Ground
434353,Door Opened
434354,Monster
434355,Blank
434385,Defeat Stargazer Zenoth in a Pet Battle
434393,Defeat the Malfunctioning Matrix in a Pet Battle
434398,Defeat Enok the Stinky in a Pet Battle
434401,Defeat Izal Whitemoon in a Pet Battle
434404,Defeat Vikshi Thunderpaw in a Pet Battle
434405,Defeat Lyver in a Pet Battle
434409,Defeat Excavator Morgrum Emberflint in a Pet Battle
434410,Defeat Adinakon in a Pet Battle
434437,Pet
434438,Encasement Crystals
434473,Acidic pool neutralized with elemental base
434474,Basic pool neutralized with elemental acid
434507,Defeat the Zaqali Elders
434566,
434660,
434673,Crumbling Scoria siphoned
434674,High Summoner Wahuna slain
434675,Zaqali or Primalists slain
434676,Shrine Wards destroyed
434678,
434680,Spears planted in Zaqali corpses
434681,Corehound Hides collected or skinned
434685,Way Gate
434695,
434732,
434756,Crystals caught
434761,Chest Unlocked
434764,Chest Open
434834,Shadowflame Boil popped
434839,Snail Chosen
434841,Ambergrease Collected
434843,Dewcup Mushrooms Harvested
434844,
434850,
434851,Invasive Rock Vipers Removed
434852,Rock Viper Eggs Destroyed
434853,D
434854,C
434857,Sniffing Mouse borrowed
434858,'Smellies' found
434860,Complete the race
434861,Complete the race
434862,Complete the race
434863,Complete the race
434864,Complete the race
434865,Complete the race
434866,Ride the Cataloger's Raft
434867,
434868,Take Pictures of Wildlife
434869,Common
434870,Rare
434871,Epic
434872,Legendary
434884,Chest Unlocked
434886,Slimes Contained
434895,spores
434896,Fire Triggers Visible
434897,Fire Active
434898,Fire Visible
434900,
434901,
434908,
434916,Shadowflame Snuffed
434917,
434918,
434919,Climbing Gear acquired
434920,Find a handhold on the cliff
434921,Collect Shimmering Crystals
434922,Climbing Gear acquired
434923,Find a handhold on the cliff
434924,Collect Zaqali Spear
434925,Climbing Gear acquired
434926,Find a handhold on the cliff
434927,Collect Mushrooms
434928,Climbing Gear acquired
434929,Find a handhold on the cliff
434930,Collect Draconic Artifact
434951,Wagon pushed into Loamm
434952,Kill Elemental Infused Snails or Players
434953,Kill Players
434954,Kill Elemental Infused Snails
434971,Kill Elemental Infused Snails
434972,Kill Elemental Infused Snails
434973,Kill Elemental Infused Snails
434974,Kill Elemental Infused Snails
434975,Kill Elemental Infused Snails
434976,
434977,
434978,
434982,Deepflayers slain
434995,Big Bessie extinguished
435010,
435044,War Creche Subdued
435045,
435046,
435047,
435048,
435049,
435050,
435051,
435052,
435053,
435054,
435056,
435057,
435091,
435094,
435096,
435098,
435103,
435107,
435118,Suffusion Crucible looted
435119,Crucible guardian slain
435120,
435122,
435127,
435128,
435129,
435156,
435163,
435164,
435165,
435166,
435167,
435168,
435169,
435170,Brullo the Strong
435177,
435178,
435179,
435180,
435182,
435186,
435189,Suffusion Mold looted
435193,Suffusion Mold looted
435194,
435202,
435203,
435208,
435210,
435213,Forgemaster Slain
435214,Forgemaster slain
435225,Delvert's Incense Pot filled
435281,Waterlogged Key found
435282,Lost Dive Box opened
435293,
435294,
435295,
435296,
435400,
435401,
435403,
435416,Muskmettle's concotion made by returning smellies to pot
435430,
435457,Primalist Runestones deactivated
435467,Key found
435468,Chest puzzle solved
435471,Magmaclaw Ritual Disrupted
435473,Djaradin ritual completed
435491,Myrrit picked up
435492,Shield investigated
435493,Sniffed for clues
435494,Burrowed with Myrrit
435496,Burrowed past the toxic gas at the entrance
435497,Myrrit placed on the pressure plate
435506,Mordigan Ironjaw's survey completed
435507,
435511,Dragonkiller Ballistae destroyed
435522,
435523,Hydra satiated
435524,
435554,Pipsee fed
435558,Neltharion's banners replaced
435581,Whelpling Crest Fragment acquired
435590,Mr. Sunflower questioned
435591,Ralph found
435595,
435597,
435598,Chest opened
435627,Invasion repelled
435628,Gains showed off
435652,Glimmerfish Scales Collected
435654,Glitter collected
435657,Frigidus Defeated
435661,Kidnapped Niffen freed
435663,
435665,
435667,
435668,
435669,Elementally Guarded Geode opened
435671,
435672,Living Cluster shined
435675,Champion's Challenge Completed
435680,
435682,
435685,Double-Locked Chest looted
435686,
435719,Ask Rupert to bring you to the Buried Vault
435720,
435722,
435728,Wildlife scanned
435736,Kill Ghostly Researchers or Failed Experiments
435739,Discordant Lodestone destroyed
435740,Discordant Chips destroyed
435749,Defeat Explorer Bezzert in a Pet Battle
435760,Crumbling Statue restored
435778,Snail Fed Until Their Energy Is Full
435783,
435791,
435799,Defeat Shinmura in a Pet Battle
435838,
435933,Defeat Delver Mardei in a Pet Battle
435934,Defeat Trainer Orlogg in a Pet Battle
435984,
435986,
435991,Participation credit
435993,Participation credit
435994,Participation credit
436013,Use Arcane Magnetbubble to breathe underwater
436106,Sealed Chamber Door opened
436107,Bag of Secrets found
436116,
436117,Heated Titan Key obtained
436118,
436119,
436120,Sniff out the Scorched Chest
436121,
436122,
436124,Control Pylons Destroyed
436125,Daffydil questioned
436128,Etched Key West restored
436132,Etched Key South restored
436133,Etched Key East restored
436134,Etched Key North restored
436141,
436142,Treasure Chest unlocked
436149,Tablet examined
436152,Debris A
436153,Deal made with Melati
436155,Debris B
436156,Debris C
436225,Sunflower Tea sipped
436230,Statue activated
436231,Giant Glimmerfish Attacked
436256,Frothing Lava picked up
436260,Tablet examined
436261,
436262,
436279,Frostfire Key created from key fragments
436280,
436286,Crystal A
436287,Crystal C
436290,Transit Bubble accessed
436322,Speak with Guardian
436327,
436330,
436772,Aurostor the Hibernating defeated
437123,Amirdrassil's Roots
437126,Injured Faerie Whelp Revived
437127,Podlings slain
437128,Ephemeral Pears collected
437132,Enemy forces slain
437183,
437225,Drenching Orb acquired
437233,Trapped Dryad rescued
437343,Lesser Keyflames Activated
437362,
437363,Information Collected
437364,
437365,
437366,
437367,
437368,
437433,
437434,Information Collected
437435,
437436,
437437,
437439,
437440,
437448,
437449,Information Collected
437450,
437451,
437452,
437453,
437454,Transfer Information to Relic
437466,
437467,Information Collected
437468,
437469,
437470,
437471,
437472,
437559,Climbing Gear acquired
437560,Find a handhold on the cliff
437561,Collect Dying Flowers
437566,Climbing Gear acquired
437567,Find a handhold on the cliff
437568,Collect Delicious Mushrooms
437823,
437824,Information Collected
437825,
437826,
437827,
437828,
437918,
437919,Information Collected
437920,
437921,
437922,
437923,
438032,Flames Extinguished
438035,Participate in Nuo's dream to summon a massive creature
438036,
438071,
438153,Disrupt the Smoldering Copse
438155,
443254,Rootsear druids slain
443255,Purifying Tangle used
443261,Amirdrassil's Roots or roottenders purified
443269,Ambitious Fish found
443270,First waterfall scaled
443271,Second waterfall scaled
443272,Third waterfall scaled
443342,Repel enemy forces
443344,Ride Birchbramble
443350,
443355,Faerie dragons chased
443365,Wildlife bubbled
443389,Djaradin forces slain
443392,Sleeping Potion brewed
443394,Cinderpollen beasts slain
443395,
443403,Ride the Cataloger's Disc
443404,Take Pictures of Wildlife
443405,Common
443406,Rare
443407,Epic
443408,Legendary
443421,Ride the Cataloger's Disc
443422,Take Pictures of Wildlife
443423,Common
443424,Rare
443425,Epic
443426,Legendary
443435,Speak to Shafina
443436,Speak to Kiya Featherpaw
443437,Care packages delivered
443438,
443439,
443442,
443443,
443444,
443445,
443446,
443447,
443453,Speak to Albon the Watcher
443473,Defend Druids while portal is sealed
443502,Flame Portal Closed
443509,Speak to Ancient of Lore
443526,Proto-Drake struck
443539,Summon your Dragonriding Mount or mount Green Dragon
443552,Dragon Breath
443554,Primalists slain
443560,
443561,
443562,
443570,
443578,Attach ropes to pull Moruud to the surface
443579,
443588,Gather Tributes for the Envoy of Winter
443589,
443627,Cantankerous Turtles Mollified
443668,Gather and deposit ingredients for the picnic
443672,
443674,
443699,
443700,
443701,
443717,Meet Yvelyn
443740,Weaken Enemy Forces
443741,
443742,
443743,
