ID,Failure_description_lang
113342,
113344,
113346,
113347,
113350,
113351,
113352,
113353,
113354,
113359,
113360,
113361,
113362,
113363,
113364,
113366,
113367,
113368,
113369,
113370,
113371,This item can no longer be upgraded.
113372,
113374,
113388,
113414,
113424,
113427,
113428,
113429,
113430,
113431,
113433,
113434,
113435,
113436,
113437,
113438,
113439,
113440,
113441,
113447,
113448,
113449,
113452,
113453,
113454,
113455,
113456,
113457,
113458,
113466,
113469,
113473,
113490,
113502,
113545,
113552,
113575,
113589,
113592,
113600,
113602,
113603,
113604,
113605,
113606,
113609,
113618,
113656,
113661,
113662,
113664,
113670,
113671,
113672,
113673,
113674,
113676,
113678,
113681,
113684,
113685,
113686,
113695,
113699,
113700,
113701,
113706,
113713,
113714,
113722,
113723,
113726,
113731,
113732,
113736,
113737,
113746,
113755,
113756,
113757,
113758,
113782,
113786,
113787,
113788,
113789,
113790,
113796,
113804,
113806,
113807,
113833,
113834,
113836,
113837,
113839,
113841,
113842,
113843,
113857,
113859,
113869,
113876,
113894,
113895,Requires further advancement in the Argus Campaign.
113896,
113897,
113904,
113905,
113907,
113908,
113909,
113910,
113911,
113918,
113919,
113920,
113921,
113935,
113937,
113938,
113940,
113941,
113943,
113945,
113947,
113948,
113949,
113950,
113954,
113955,
113956,
113957,
113958,
113963,
113965,
113966,
113970,
113971,
113972,
113979,
113980,
113988,
113989,
113994,
114009,
114010,
114011,
114012,
114013,
114014,
114016,
114024,
114025,
114033,
114038,Can't do that right now.
114059,
114060,
114061,
114062,
114064,
114072,This item is not available for direct sale. Consult your Traveler's Log for how to obtain the Cosmic Weapon Cache.
114105,
114106,
114109,
114110,
114118,
114166,
114167,
114168,
114297,
114298,
114299,
114300,
114303,
114304,
114305,
114306,
114308,
114309,
114334,Normal difficulty is not yet available.
114335,
114336,You must be at least level $pcMinLevel to enter.
114337,Heroic difficulty is not yet available.
114338,Mythic+ is not yet available.
114339,Mythic difficulty is not yet available.
114355,
114357,
114359,
114364,
114366,
114367,Requires Turbulent Timeways holiday.
114369,
114370,
114372,
114373,Earn the rank of Elite during Dragonflight Season 3.
114374,
114375,
114383,
114385,
114386,
114387,
114388,
114392,
114393,
114397,
114399,
114403,
114410,
114414,
114415,
114416,
114417,
114418,
114419,
114420,
114421,
114422,
114423,
114424,
114425,
114426,
114429,Requires Bladestorm or Ravager talent
114432,
114433,
114434,
114435,
114436,
114437,
114438,
114440,
114442,
114443,
114444,
114446,Must reach level $pcMinLevel to continue.
114449,
114450,
114452,You must be at least level $pcMinLevel to enter this raid.
114458,
114459,
114462,
114463,
114467,
114469,This raid is not yet available on Normal difficulty.
114470,This raid is not yet available on Heroic difficulty.
114471,This raid is not yet available on Mythic difficulty.
114472,
114473,
114474,
114475,
114477,
114478,Requires Intervene talent
114479,
114481,
114482,
114483,
114484,
114486,
114487,
114488,
114489,
114492,
114493,
114498,
114499,
114500,
114501,
114502,
114503,
114504,
114505,
114506,
114507,
114508,
114509,
114510,
114511,
114512,
114513,
114514,
114515,
114516,
114522,
114524,
114532,
114533,Mythic+ is not yet available for this dungeon.
114534,Mythic+ is not yet available for this dungeon.
114542,
114543,
114544,
114545,
114546,
114547,
114553,
114554,
114555,
114565,
114567,
114573,
114575,
114579,
114581,
114582,
114583,
114584,
114585,
114586,
114587,
114588,
114589,
114590,
114591,
114592,
114593,
114594,
114595,
114614,
114615,
114616,
114625,
114626,
114627,
114628,
114629,
114631,
114633,
114642,
114651,
114652,
114654,
114655,
114658,
114659,
114672,
114704,
114705,
114706,
114707,
114708,
114715,
114716,
114717,
114721,
114722,
114723,
114724,
114725,
114726,You've reached the weekly purchase limit for this item.
114727,You've reached the weekly purchase limit for this item.
114728,You've reached the weekly purchase limit for this item.
114729,You've reached the weekly purchase limit for this item.
114730,You've reached the weekly purchase limit for this item.
114731,You've reached the weekly purchase limit for this item.
114734,
114735,
114742,
114744,
114745,
114796,
114797,
114800,
114801,
114802,
114803,Requires Renown Rank 1 with the Dream Wardens.
114804,Requires Renown Rank 2 with the Dream Wardens.
114805,Requires Renown Rank 3 with the Dream Wardens.
114806,Requires Renown Rank 4 with the Dream Wardens.
114807,Requires Renown Rank 5 with the Dream Wardens.
114808,Requires Renown Rank 6 with the Dream Wardens.
114809,Requires Renown Rank 7 with the Dream Wardens.
114810,Requires Renown Rank 8 with the Dream Wardens.
114811,Requires Renown Rank 9 with the Dream Wardens.
114812,Requires Renown Rank 10 with the Dream Wardens.
114813,Requires Renown Rank 11 with the Dream Wardens.
114814,Requires Renown Rank 12 with the Dream Wardens.
114815,Requires Renown Rank 13 with the Dream Wardens.
114816,Requires Renown Rank 14 with the Dream Wardens.
114817,Requires Renown Rank 15 with the Dream Wardens.
114818,Requires Renown Rank 16 with the Dream Wardens.
114819,Requires Renown Rank 17 with the Dream Wardens.
114820,Requires Renown Rank 18 with the Dream Wardens.
114821,Requires Renown Rank 19 with the Dream Wardens.
114822,Requires Renown Rank 20 with the Dream Wardens.
114823,
114827,
114828,
114829,
114830,
114831,
114832,
114833,
114839,
114840,
114842,
114843,
114848,
114849,
114850,
114854,
114855,
114856,
114857,
114858,
114863,
114864,
114867,
114869,
114879,
114885,
114890,
114893,
114894,
114896,
114897,
114898,
114899,
114900,
114909,
114911,
114912,
114913,
114919,
114921,
114925,
114928,
114929,
114930,
114931,
114934,
114937,
114938,
114939,
114940,
114941,
114942,
114943,
114944,
114945,
114946,
114947,
114948,
114949,
114950,
114951,
114952,
114958,
114959,
114961,
114962,
114963,
114964,
114965,
114967,
114971,
114972,
114973,
114974,
114975,
114977,
114979,
114982,
114983,
114984,
114985,
114986,
114987,
114989,
114990,
114991,
114993,
114994,
114995,
114996,
114997,
114998,
115001,
115002,
115003,
115006,
115010,
115012,
115014,
115015,
115017,
115018,
115019,
115020,
115021,
115022,
115023,
115024,
115025,
115026,
115027,
115028,
115029,
115030,
115033,
115042,
115043,
115045,
115046,
115047,
115094,
115095,
115096,
115100,
115101,
115102,
115108,
115109,
115110,
115111,
115112,
115113,
115114,
115134,
115140,
115141,
115142,
115143,
115144,
115148,
115149,
115159,
115160,
115161,
115165,
115168,
115169,
115171,You must be at least level $pcMinLevel to enter.
115172,
115173,
115175,
115176,
115187,
115228,
115229,
115230,
115231,
115232,
115233,
115234,
115235,
115236,
115237,
115238,
115239,
115240,
115241,
115242,
115243,
115244,
115245,
115246,
115247,
115295,
115299,
115304,
115309,Requires Renown Rank 18 with the Dream Wardens.
115312,
115314,
115315,You cannot earn 15 Drake's Dreaming Crests right now.
115320,You cannot earn 15 Wyrm's Dreaming Crests right now.
115321,You cannot earn 15 Aspect's Dreaming Crests right now.
115323,
115324,
115329,Must reach level $pcMinLevel to continue.
115330,Must reach level $pcMinLevel to continue.
115340,
115351,
115368,
115370,
115371,
115372,
115373,
115374,
115379,
115380,
115382,
115383,
115388,
115393,
115394,
115395,
115396,
115398,
115399,
115400,
115401,
115403,
115404,
115405,
115406,
115408,
115410,
115418,
115424,
115428,
115429,
115434,
115435,
115437,
115446,
115447,
115448,"Complete the quest ""Dreaming of Crests"" from Vaskarn in Central Encampment to be able to downgrade your Dreaming Crests."
115449,
115451,
115455,
115456,
115457,
115462,
115464,
115471,
115472,
115473,
115474,
115475,
115476,
115477,
115478,
115482,
115483,
115488,
115492,
115508,
115513,
115520,This may only be purchased if you have fallen behind the rising seasonal cap.
115523,
115524,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115525,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115526,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115527,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115528,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115529,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115530,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115531,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115532,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115533,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115534,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115535,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115536,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115537,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115538,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115539,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115540,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115541,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115542,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115543,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115544,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115545,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115546,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115547,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115549,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115550,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115551,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115552,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115553,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115554,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115555,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115556,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115557,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115558,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115559,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115560,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115561,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115562,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115563,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115564,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115565,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115566,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115567,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115568,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115569,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115570,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115571,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115572,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115573,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115574,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115575,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115576,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115577,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115578,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115579,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115580,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115581,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115582,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115583,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115584,
115585,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115586,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115587,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115588,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115589,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115590,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115591,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115592,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115593,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115594,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115595,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115596,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115597,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115598,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115599,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115600,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115601,
115602,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115603,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115604,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115605,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115606,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115607,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115608,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115609,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115610,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115611,
115612,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115613,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115614,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115615,You must have a Magmammoth mount in your collection to be able to infuse a new one with dream energy.
115616,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115617,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115618,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115619,You must have a Shalewing mount in your collection to be able to infuse a new one with dream energy.
115620,You must have a Dreamstag mount in your collection to be able to infuse a new one with dream energy.
115621,You must have a Dreamtalon mount in your collection to be able to infuse a new one with dream energy.
115622,You must have a Ottuk mount in your collection to be able to infuse a new one with dream energy.
115623,You must have a Salamanther mount in your collection to be able to infuse a new one with dream energy.
115624,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115625,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115626,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115628,
115631,
115632,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115633,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115634,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115635,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115636,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115637,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115638,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115639,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115640,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115641,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115642,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115643,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115644,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115645,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115646,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115647,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115648,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115649,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115650,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115651,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115652,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115653,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115654,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115655,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115656,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115657,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115658,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115659,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115660,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115661,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115662,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115663,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115664,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115665,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115666,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115667,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115668,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115669,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115670,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115671,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115672,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115673,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115674,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115675,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115676,Unlock the base version of this appearance to unlock this Dragonflight Season 3 Hero version.
115677,
115679,
115685,
115691,
115693,
115694,
115695,
115700,
115701,
115702,
115703,
115705,
115706,
115707,Normal Ruby Life Pools is not yet available.
115708,Normal difficulty is not yet available.
115709,Normal difficulty is not yet available.
115710,Normal Halls of Infusion is not yet available.
115711,Normal difficulty is not yet available.
115712,Normal Azure Vault is not yet available.
115713,Normal difficulty is not yet available.
115714,Normal difficulty is not yet available.
115715,
115722,
115726,
115727,
115728,
115729,
115730,
115731,
115735,
115736,
115737,
115739,
115740,
115741,
115742,
115743,
115746,
115747,
115748,
115750,
115753,
115757,
115758,
115759,
115760,
115772,
115773,
115774,
115779,
115781,You must reach level 11 to upgrade this item further.
115782,You must reach level 12 to upgrade this item further.
115783,You must reach level 13 to upgrade this item further.
115784,You must reach level 14 to upgrade this item further.
115785,You must reach level 15 to upgrade this item further.
115786,You must reach level 16 to upgrade this item further.
115787,You must reach level 17 to upgrade this item further.
115788,You must reach level 18 to upgrade this item further.
115792,You must reach level 19 to upgrade this item further.
115793,You must reach level 20 to upgrade this item further.
115794,You must reach level 21 to upgrade this item further.
115795,You must reach level 22 to upgrade this item further.
115796,You must reach level 23 to upgrade this item further.
115797,You must reach level 24 to upgrade this item further.
115798,You must reach level 25 to upgrade this item further.
115799,You must reach level 26 to upgrade this item further.
115800,You must reach level 27 to upgrade this item further.
115801,You must reach level 28 to upgrade this item further.
115802,You must reach level 29 to upgrade this item further.
115803,You must reach level 30 to upgrade this item further.
115804,
115807,
115808,
115809,
115811,
115812,
115827,
115830,
115831,
115832,
115833,
115835,
115836,
115837,
115838,
115839,
115840,
115842,
115844,
115864,
115866,
115867,
115868,
115871,
115872,
115874,
115875,
115876,
115877,
115878,
115879,
115880,
115881,
115882,
115883,
115884,
115885,
115887,
115888,
115889,
115890,
115891,
115892,
115893,
115894,
115895,
115898,
115899,
115902,
115905,
115906,
115907,
115908,
115909,
115917,
115922,
115926,Limit 1 per customer.
115927,Limit 1 per customer.
115928,Limit 1 per customer.
115929,Limit 1 per customer.
115930,You must have a Wyvern Whelp pet in your collection to be able to infuse a new one with dream energy.
115931,Limit 1 per customer.
115932,You must have a Primal Beetle pet in your collection to be able to infuse a new one with dream energy.
115933,Limit 1 per customer.
115934,You must have a Dream Fawn pet in your collection to be able to infuse a new one with dream energy.
115935,Limit 1 per customer.
115936,Limit 1 per customer.
115937,You must have a Fol'ya pet in your collection to be able to infuse a new one with dream energy.
115938,Limit 1 per customer.
115939,You must have a Pineshrew pet in your collection to be able to infuse a new one with dream energy.
115940,Limit 1 per customer.
115941,You must have a Duckling pet in your collection to be able to infuse a new one with dream energy.
115942,You must have a Rock Snail pet in your collection to be able to infuse a new one with dream energy.
115943,
115944,
115945,
115946,
115954,
115955,
115957,
115958,
115959,Complete the quest Home in the Dream by the Central Encampment in the Emerald Dream
115960,
115962,
115964,
115966,
115967,
115969,
115987,
115988,
115989,
115990,
115991,
115992,
115993,
115995,
115997,
115998,
116005,
116006,
116008,
116009,
116010,
116011,
116020,
116024,
116025,
116026,
116028,
116030,
116031,
116032,
116034,
116038,
116044,
116046,
116048,
116050,
116052,
116053,
116054,
116055,
116056,
116057,
116058,
116059,
116060,
116061,
116067,
116079,
116080,
116093,
116102,
116103,
116105,
116106,
116107,
116108,
116109,
116124,
116129,
116132,
116133,
116135,
116136,
116137,
116138,
116139,
116140,
116141,
116142,
116143,
116144,
116145,
116146,
116154,
116155,
116156,
116157,
116158,
116159,
116160,
116161,
116165,
116166,
116167,
116170,
116171,
116172,
116174,
116185,
116186,
116189,
116199,
116200,
116207,
116213,
116214,
116215,
116216,
116217,
116221,
116222,
116223,
116224,
116225,
116231,
116232,
116233,
116243,
116244,
116245,
116246,
116247,
116250,
116255,Can't do that right now.
116256,
116257,
116260,
116267,
116268,
116271,
116272,
116273,
116276,
116277,
116278,
116280,
116281,
116285,
116286,
116287,
116288,
116289,
116290,
116291,
116292,
116293,
116294,
116299,
116300,
116310,
116311,
116312,
116313,
116314,
116315,
116316,
116317,
116318,
116319,
116322,
116323,
116324,
116325,
116327,
116328,
116329,
116330,
116333,
116334,
116335,
116336,
116339,
116340,
116341,
116342,
116346,
116347,
116351,
116352,
116353,
116354,
116355,
116364,
116366,
116369,
116371,
116372,
116378,
116379,
116380,
116381,
116382,
116383,
116386,
116387,
116391,
116399,
116400,
116401,
116403,
116404,
116408,
116418,
116419,
116421,
116426,
116427,
116429,
116485,
116486,
116497,
116509,Can't do that right now.
116510,
116511,Can't do that right now.
116516,
116517,
116518,
116519,
116526,
116527,
116528,
116533,
116536,
116537,
116538,
116543,
116544,
116545,
116553,
116558,
116559,
116560,
116578,
116591,
116594,
116598,
116607,
116608,
116609,
116610,
116611,
116613,
116614,
116617,
116625,
116631,
116632,
116633,
116635,
116636,
116637,
116640,
116641,
116642,
116643,
116644,
116645,
116646,
116647,
116648,
116650,
116651,
116652,
116653,
116654,
116655,
116656,
116657,
116658,
116659,
116660,
116663,
116670,
116673,
116674,
116676,
116680,
116684,
116685,
116692,
116710,
116753,
116754,
116755,
116760,
116764,
116802,
116806,
116811,
116813,
116817,
116821,
116822,
116823,
116824,
116826,
116827,
116828,
116829,
116830,
116831,
116832,
116838,
116839,
116843,
116845,
116851,
116852,
116853,
116854,
116855,
116856,
116857,
116858,
116859,
116860,
116861,
116862,
116863,
116864,
116865,
116866,
116867,
116868,
116869,
116870,
116871,
116872,
116874,
116886,
116888,
116891,
116892,
116897,
116898,
116901,
116903,
116906,
116907,
116913,
116919,
116929,Follower Temple of the Jade Serpent is not yet available.
116940,
116941,
116943,
116944,
116945,
116949,
116956,
116977,
116979,
116983,
116984,
116985,
117005,
117007,
117009,
117011,
117012,
117013,
117014,You cannot earn 15 Aspect's Awakened Crests right now.
117015,You cannot earn 15 Wyrm's Awakened Crests right now.
117016,You cannot earn 15 Drake's Awakened Crests right now.
117017,
117021,
117022,
117023,
117029,
117030,
117031,
117038,
117039,
117044,
117045,
117046,
117050,
117051,
117052,
117053,
117054,
117055,
117056,
117057,
117058,
117059,
117060,
117061,
117062,
117063,
117064,
117065,
117066,
117067,
117068,
117069,
117070,
117071,
117072,
117073,
117074,
117075,
117076,
117077,
117078,
117079,
117080,
117081,
117082,
117085,
117093,
117094,
117095,
117100,
117101,
117102,
117108,
117111,
117112,
117113,
117114,
117116,
117118,
117119,
117121,
117122,
117123,
117124,
117126,
117127,
117128,
117130,
117131,
117132,
117133,
117134,
117135,
117136,
117137,
117138,
117139,
117140,
117141,
117142,
117143,
117144,
117145,
117146,
117147,
117148,
117149,
117150,
117151,
117152,
117153,
117154,
117155,
117156,
117157,
117158,
117159,
117160,
117161,
117168,
117171,
117172,
117173,
117174,
117175,
117176,
117186,
117190,
117191,
117194,Class: Warlock
117195,
117196,
117207,
117208,
117209,
117215,
117221,
117222,
117223,
117232,
117233,
117235,
117236,
117243,
117244,
117245,
117246,
117247,
117249,
117251,
117254,
117255,
117270,
117271,
117274,
117275,
117276,
117277,
117278,
117284,
117287,
117288,
117295,
117300,
117302,
117306,The Stonevault is not yet available.
117307,Priory of the Sacred Flame is not yet available.
117308,Cinderbrew Meadery is not yet available.
117309,The Dawnbreaker is not yet available.
117310,Darkflame Cleft is not yet available.
117311,"Ara-Kara, City of Echoes is not yet available."
117312,City of Threads is not yet available.
117321,
117322,
117323,
117333,
117334,
117335,
117336,
117337,
117338,
117339,
117340,
117341,
117342,
117343,
117344,
117345,
117346,
117349,
117354,
117355,
117356,
117357,
117358,
117359,
117361,
117372,Dawn of the Infinite (Follower) is not yet available.
117378,
117381,
117383,
117384,
117385,
117387,
117388,
117389,
117390,
117391,
117393,
117394,
117395,
117396,
117397,
117398,
117399,
117400,
117401,
117402,
117403,
117404,
117406,
117407,
117408,
117409,
117413,
117414,
117416,
117417,
117419,
117420,
117421,
117422,
117423,
117424,
117425,
117445,
117453,
117456,
117459,
117467,
117470,
117474,
117475,
117478,
117479,
117482,
117484,
117510,
117511,
117514,
117536,
117541,
117544,
117545,
117546,
117547,
117548,
117549,
117552,
117557,
117561,
117562,
117563,
117564,
117566,
117580,
117582,
117583,
117584,
117585,
117624,
117625,
117626,
117627,
117630,This raid is not yet available on Normal difficulty.
117631,You must be at least level $pcMinLevel to enter this raid.
117632,This raid is not yet available on Heroic difficulty.
117633,This raid is not yet available on Mythic difficulty.
117639,You cannot earn 15 Drake's Awakened Crests right now.
117640,You cannot earn 15 Wyrm's Awakened Crests right now.
117641,You cannot earn 15 Aspect's Awakened Crests right now.
117642,
117643,
117644,
117648,
117649,
117653,
117655,
117656,
117657,
117659,
117660,
117661,
117662,
117663,
117664,
117665,
117666,
117673,Reach skill 25 in Khaz Algar Alchemy to begin specializing.
117674,Reach skill 25 in Khaz Algar Blacksmithing to begin specializing.
117675,Reach skill 25 in Algari Enchanting to begin specializing.
117676,Reach skill 25 in Algari Engineering to begin specializing.
117677,Reach skill 25 in Khaz Algar Herbalism to begin specializing.
117678,Reach skill 25 in Khaz Algar Inscription to begin specializing.
117679,Reach skill 25 in Khaz Algar Jewelcrafting to begin specializing.
117680,Reach skill 25 in Khaz Algar Leatherworking to begin specializing.
117681,Reach skill 25 in Khaz Algar Mining to begin specializing.
117682,Reach skill 25 in Khaz Algar Skinning to begin specializing.
117684,Reach skill 25 in Algari Tailoring to begin specializing.
117685,
117693,
117700,
117702,
117703,
117704,
117709,
117710,
117713,
117714,
117715,
117716,
117717,
117720,
117721,
117723,
117725,
117727,
117728,
117734,
117737,
117738,
117740,
117743,
117744,
117746,
117759,
117762,
117766,
117768,
117773,
117775,
117776,
117779,
117787,
117788,
117793,
117794,
117795,
117797,
117798,
117799,
117800,
117803,
117809,
117811,
117812,
117813,
117814,
117815,
117816,
117817,
117818,
117824,
117825,
117830,
117832,
117833,
117834,
117836,
117837,
117839,
117840,
