ID,Name_lang,Description_lang
2330,Conclave of the Chosen,"Deep within Dazar'alor lies a chamber built to honor six of Zandalar's greatest loa, guarded by their most devout followers. Trespassers who dare enter this sacred hall are soon met with primal fury like none they have ever seen."
2331,King Mechagon,"As maniacal as he is brilliant, King Mechagon despises all organic life. With his mechoriginator primed and ready, nothing stands in the way of his scheme to purge the curse of flesh from Azeroth and mechanize the entire world."
2332,"Uu'nat, Harbinger of the Void","When she struck her bargain with N'Zoth ten thousand years ago, Queen Azshara offered one of her most devoted followers into the Old God's service. Now Uu'nat and the crawling masses he commands herald the coming of their master, as foretold by the stars."
2333,Champion of the Light,"As vanguard for the Alliance's assault on Dazar'alor, Frida Ironbellows leads her troops with fervor and conviction. Her battle prowess and unwavering faith in the Light make her a force to be reckoned with."
2334,High Tinker Mekkatorque,"Unrivaled in their ingenuity, Gelbin Mekkatorque's inventions have been instrumental to the Alliance's attack on Dazar'alor. His state-of-the-art armor is outfitted with the latest--and deadliest--ordnance that gnomish engineering can offer."
2335,King Rastakhan,"For over two hundred years, King Rastakhan has ruled the Zandalari empire. Since the fall of Rezan, he has turned to a new patron--Bwonsamdi, the loa of death. The dark bargain he has made grants him the power to crush his enemies... but at what cost?"
2336,Tussle Tonks,"Mechagon's premier mechgineers test their mettle (and metal) by building customized combat robots. While these tonks typically battle each other for glory, they combine their efforts to repel foolhardy organic intruders who dare venture into Mechagon."
2337,Stormwall Blockade,"Brother Joseph and Sister Katherine are devout worshippers of the waves. These proud Kul Tirans would gladly risk their lives to ensure the safety of their compatriots. Their command over sea and storm is awesome to behold, as are the ancient and powerful rituals they practice."
2339,K.U.-J.0.,"As the respository for the city's refuse, the Under Junk is a prime target for gnomes from Bondo's gang who intend to steal valuable mechanical components. While Trash Mistress Wendy Cogsworth ceaselessly sorts the city's junk, her loyal guard dog, K.U.-J.0., keeps out unwelcome intruders--mechagnomes and adventurers alike."
2340,"Grong, the Revenant","Once willing to sacrifice everything to serve the Alliance, the mighty Grong has been raised from the dead and pitted against his former friends. Fighting on behalf of the Horde would be anathema to this noble soul, whose only hope for release is a clean death."
2341,Jadefire Masters,"Though they began training together only recently, Manceroy and Mestrah have perfected their teamwork and now present a united front. With both fire and fists, they stand ready to strike down any who challenge the Alliance."
2342,Opulence,"Long ago, King Dazar had his golden treasury enchanted so that it would rise against anyone except its rightful owner. Many an unsuspecting thief has been slain by the very riches they coveted, serving as an important lesson to those who would steal from the throne."
2343,Lady Jaina Proudmoore,"As the Alliance fleet withdraws from Dazar'alor, Lady Jaina Proudmoore stays behind with a handful of Kul Tiran vessels to slow the Horde's pursuit. Storm clouds gather overhead as Jaina leads her pursuers deeper into the Great Sea, where she will attempt to turn the odds in her favor."
2344,Champion of the Light,"Ra'wani and her troops are the first line of defense against the Alliance, sworn to lay down their lives for their city. Standing together, they empower and heal each other while fending off the incoming invaders."
2345,Ivus the Decayed,"Once a staunch ally in Alterac Valley, Ivus the Forest Lord succumbed to the Horde's defilement after returning to defend Darkshore. Even in decay, with his mind twisted by dark magic, he would rather be cut down than cede even a single inch of the forest to his enemies."
2347,Blackwater Behemoth,"Summoned from depths unknown, the Blackwater Behemoth lurks in an abyss so dark that not even the naga dare to venture into it. Only Azshara is capable of taming the beast, and she has trained it to faithfully guard her treasures."
2348,Machinist's Garden,"Beautiful and dangerous, Head Machinist Sparkflux's metallic gardens are designed for both recreation and retribution. With a flick of a switch, the idyllic scenery transforms into a death trap from which no interloper can escape."
2349,"Za'qul, Harbinger of Ny'alotha","The harbinger for the end of days, Za'qul shreds the last vestiges of sanity from a world in chaos, laying the foundation for Azeroth's new master."
2351,Orgozoa,"Orgozoa tends to Azshara's hatchery, preparing for the day her incubating horrors are unleashed upon Azeroth."
2352,Abyssal Commander Sivara,"A master of both martial and magical arts, Abyssal Commander Sivara has ruthlessly led Azshara's vanguard to countless victories."
2353,Radiance of Azshara,"Using her handmaiden as a willing sacrifice, Azshara has forged into being an elemental of storm and magic. Powered by the soul of the devoted vassal, the resulting monstrosity is the avatar of Azshara's radiance."
2354,Lady Ashvane,Priscilla Ashvane's relentless pursuit of power has ultimately led her to the Eternal Palace and into a dark pact with Queen Azshara. But what Ashvane receives in return for her loyalty may be more than she bargained for.
2355,HK-8 Aerial Oppression Unit,"Predator of the skies, the HK-8 Aerial Oppression Unit soars over the yard executing its prime directive, disintegrating all trespassers. With impenetrable armor and a lethal host of weapons, it annihilates all who are caught in its shadow."
2357,King Gobbamak,"Obsessed with hoarding dangerous technology found amongst the scrap, King Gobbamak sits upon a pile of doomsday weapons that he lacks the intelligence to operate or understand."
2358,Gunker,"After years of coalescing into a concentrated cesspool, Mechagon's toxic waste has gained malevolent sentience. With the sanitation systems disabled, Gunker is free to ooze across all of Azeroth."
2359,The Queen's Court,"For ten thousand years, the Queen's Court has never failed to enforce the word of Azshara. Now, the queen's most powerful servants stand ready to fulfill her final decree."
2360,Trixie & Naeno,"Trixie and Naeno, two of Bondo's top lieutenants, have a turbulent relationship. While Trixie prides herself on ruthless efficiency, Naeno is the embodiment of chaos while behind the wheel. The only thing they have in common is their penchant for senseless violence, which they enjoy dispensing on anyone foolish enough to wander into their territory."
2361,Queen Azshara,"Queen of the Naga, Empress of Nazjatar, and one of the most powerful entities Azeroth has ever known, Azshara has plotted and schemed for millennia in preparation for this fateful moment. Now, with all the pieces in place, the time has finally come to reveal her end game."
2362,"Ulmath, the Soulbinder","Ulmath, the Soulbinder, seeks to enthrall the restless spirits of Nazjatar. If left unchecked, it will amass an unstoppable undead force bound to its malevolent will."
2363,Wekemara,"Summoned from the depths by an ancient naga ritual, Wekemara arises once more to wreak havoc upon the surface."
2364,Ra-den the Despoiled,"As he bravely fought to save the Chamber of Heart, Ra-den was pulled into Ny'alotha where he has fallen victim to N'Zoth's whispers. The despair he harbored for so long has overwhelmed the last of his hope, rendering his corruption complete. Now the former Highkeeper will stop at nothing to do the Old God's bidding."
2365,Maut,"As the ancient aqir arose from the desert sands, their prophets set about the construction of an obsidian destroyer imbued with the essence of the Old Gods. Driven by an insatiable thirst for magic, Maut consumed the mana of its creators once it awoke and left their corpses to rot under the scorching sun of Uldum."
2366,Carapace of N'Zoth,"At the center of Ny'alotha stands a dread mountain of flesh, teeming with eyes and tendrils of unfettered corruption. Madness itself seeps from the writhing mass, eroding the sanity of all who approach it. This is the heart of the Black Empire, N'Zoth's seat of power, the body of a god."
2367,Shad'har the Insatiable,"One of N'Zoth's most nightmarish creations, Shad'har the Insatiable feasts on the corrupted carcasses that the Old God's minions discard into its domain. Tormented by ceaseless hunger, Shad'har's body twists and mutates with every corpse it devours."
2368,"Wrathion, the Black Emperor","Despite all his precautions, Wrathion could not avoid succumbing to the madness that claimed his father. With his mind twisted by N'Zoth, he believes that the only way he can truly defend Azeroth is to rule it in the Old God's name. A prince no longer, Wrathion now takes his rightful place as the Black Emperor."
2369,The Prophet Skitra,"A master of illusion, Skitra delights in terrorizing his victims as he breaks their perception of reality. Those who fail to see through his deceptions become lost in Ny'alotha for eternity."
2370,Vexiona,"Obsessively wielding the power that N'Zoth has granted her, Vexiona has amassed a cult of worshippers who covet the gifts of the Void. From high atop her temple within the Black Empire, she transforms her most devout followers into unstoppable horrors."
2372,The Hivemind,"Locked in a contest of wills, the generals Ka'zir and Tek'ris constantly vie for dominance over their fellow aqir. As they wrest control away from one another, the hive shifts its tactics and obeys each of their commands with fervent loyalty."
2373,Drest'agath,"The grotesque amalgam of flesh known as Drest'agath slumbered beneath Ny'alotha for millennia until being awakened by N'Zoth's return. Now she rises like a revolting boil, ready to burst and spread her vile pestilence across Azeroth."
2374,"Il'gynoth, Corruption Reborn","Following its defeat in the Emerald Nightmare, Il'gynoth retreated into the depths of Ny'alotha to regain its strength. Now it has fused with the city's architecture and spreads across the Black Empire like a creeping infestation. As Il'gynoth's corrupting flesh grows ever larger, so does its power."
2375,N'Zoth the Corruptor,"From his titan-forged prison deep beneath the waves, N'Zoth spent eons subtly spreading his influence across Azeroth. Now free from captivity, the Corruptor reveals his true form as he enacts his ultimate plan to make his vision of the Black Empire our new reality. If he is not stopped, all we have ever known will be remade in the image of his eternal madness."
2377,Dark Inquisitor Xanesh,"Few can resist the whispers of the Old Gods, but those who do find themselves at the ""mercy"" of Dark Inquisitor Xanesh. A cruel and sadistic torturer, Xanesh prides herself on slowly carving the sanity away from those in her charge until all that remains is unwavering devotion to N'Zoth."
2378,Grand Empress Shek'zara,"With the awakening of N'Zoth, Shek'zara, empress of the mantid, pledged her swarm to the old god's will. In service of her dark master, she unleashed her forces upon the Vale of Eternal Blossoms to claim Pandaria in N'Zoth's name."
2381,Vuk'laz the Earthbreaker,"Plumbing the forgotten depths of Azeroth, Prophet Skitra unearthed a devastating aqir known as Vuk'laz the Earthbreaker. Now freed from its subterranean slumber, Vuk'laz turns its destructive power against those who oppose N'Zoth."
2387,Echelon,"The mighty stoneborn known as Echelon has always held outsiders, especially mortals, in contempt. He watched the Halls of Atonement from the sky and will crush any who attempt to transgress the threshold."
2388,Kryxis the Voracious,"Kryxis the Voracious sensed the anima stores deep within the Sanguine Depths, and his lust to consume this energy has driven him to madness. With the recent tear that has formed in Revendreth, Kryxis has a found a way into these catacombs, and aims to drain every last drop of anima out of the subterranean storage house."
2389,Kul'tharok,"Kul'tharok is a master of the necromantic arts and shows that brute force is not the only way to the top. The path to victory is through his maze of magic portals, and then past his necrotic onslaught."
2390,Xav the Unfallen,"Xav has fought and defeated so many foes that there is a line of contenders battling for their turn. If someone can make their way past them, Xav will relish a worthy challenge."
2391,"Amarth, The Harvester","Amarth oversees the harvesting of corpses from atop the undead monstrosity Bonefang, flying above the battle. The sadistic commander destroyed the Hand of Courage, and now comes for their Paragon."
2392,Surgeon Stitchflesh,"Surgeon Stitchflesh is the mastermind behind the grisly abominations that are deployed from the floating fortress of Zolramus. He bends to his task with maniacal fervor, crafting the flesh of fallen enemies into undead constructs to be used in Maldraxxus' wars."
2393,Shriekwing,"Tasked with guarding Castle Nathria's entry hall, the blind monster Shriekwing locates her victims with horrifying cries that reverberate off the chamber's walls. The last sound heard by trespassers in the Grand Walk is the monster's cry as she descends upon her prey."
2394,Sludgefist,"Sludgefist was born in the muddy foundation beneath Castle Nathria and now wanders the halls as he awaits orders from Sire Denathrius. His massive footsteps reverberate throughout the castle, announcing his arrival from several rooms away."
2395,Blightbone,The corpulent mass of rotting flesh known as Blightbone was lovingly constructed by Surgeon Stitchflesh. Now the abomination is eager to be unleashed on the Temple of Courage.
2396,Nalthor the Rimebinder,"From atop the flying ziggurat Zolramus, Nalthor the Rimebinder commands the forces attacking Bastion. The conniving lich plans to rain frozen magic and death on the pristine lands of Bastion."
2397,An Affront of Challengers,"Champions are not fighting just anyone. First contenders fight among themselves to see which are worthy. Dessia the Decapitator, Paceran the Virulant, and Sathel the Accursed have brought their disparate fighting styles together to knock out other contenders. They will crush any who stand between them and the title match."
2398,Dealer Xy'exa,"Dealer Xy'exa is a cunning aquisitionist, wielding an array of magical contrivances that she has collected over the millennia. She relies on spatial manipulation to stay one step ahead of the innumerable enemies she's made in her dealings."
2399,Kin-Tara,"While kyrian aspirants had to wait patiently during the anima drought for their overdue ascension, the Forsworn have been unafraid to grant their faithful wings. Kin-Tara proved herself to the dark kyrian and learned to dominate the sky as soon as she ascended. While she stands, the Spires of Ascension will belong to Devos."
2400,Ingra Maloch,"Cursed to exist outside the cycle of Life and Death, the Drust now seek to circumvent their fate using Ardenweald's mechanisms of Rebirth. Their would-be conquest has found its way to Tirna Scithe, where Ingra Maloch and his followers use foul magic to subjugate the local inhabitants."
2401,Gorechop,"As hungry for victory as he is for new parts, Gorechop is ready to show the House of Constructs can build the better warrior. Since arriving in Maldraxxus, he has earned every piece of his body, but he is not above finding something new on a challenger."
2402,Mistcaller,"Tirna Scithe is defended by force of arms, but also cunning. The playful Mistcaller has used the mists to confuse and disorient invaders. With the Drust attack the Mistcaller cannot easily tell friend from foe, and only after her puzzles and games are defeated can you safely reach the heart of Tirna Scithe."
2403,Doctor Ickus,The destruction of the House of Plagues and the slime eruptions left in its wake will not stop the presumed genius of Doctor Ickus and his deranged experiments.
2404,Margrave Stradama,"It was believed that Margrave Stradama was destroyed in the explosion that brought down her house. In truth the explosion transformed her into a monstrous new form, driving her mad, and leaving her at the heart of the fallen House of Plagues."
2405,Tred'ova,"The gorm have been chewing at the edges of Ardenweald, devouring desiccated husks of the dead. The beast called Tred'ova has gorged herself on something far more precious, the wildseed of Lakali, loa of knowledge. Now that Tred'ova has tasted the loa's power and wisdom, she hungers for more than survival."
2406,"Halkias, the Sin-Stained Goliath","Sinstones are meant to be inert records of past transgressions. The machinations of the depraved venthyr have allowed Halkias, a massive golem, to grow from the power of neglected sinstones. The Lord Chamberlain's forces have struggled to contain it, splitting its anima across multiple sinstone golem shards."
2407,General Kaal,"General Kaal stands as one of Sire Denathrius's main generals overseeing his operations in Revendreth. Strong, agile and full of guile, General Kaal uses her agility and anima-infused nature to eliminate all who would stand against her master."
2408,Hakkar the Soulflayer,"Even the presence of Hakkar the Soulflayer has caused turmoil on Azeroth. Violence and plague mark his blood and his immeasurable power. His faithful fought for him till death, and beyond. Giving up power has never been his way, even when it is not his own."
2409,The Manastorms,"Absolute honesty and trust are what makes Millicent and Milhouse Manastorm such a power couple. Well, honesty, trust, staggering magic and experimental technology. Combining these four elements in perfect harmony makes the Manastorms the most deadly, dangerous and disastrous couple anywhere."
2410,Mueh'zala,"Father of Sleep, Son of Time, the Night's Friend, Mueh'zala ushered the dead of Azeroth long before Bwonsamdi made his first deal. He knows a god should rule, not beg for servants and worshipers. The plans he laid in ancient times to reclaim that power are coming to fruition, once he deals with his rebellious replacement."
2411,High Adjudicator Aleez,"Within the Halls of Atonement, past the courtyard and gargoyles, is a church unlike any seen on Azeroth.  This is where the High Adjudicator Aleez presides over a congregation of spirits, spreading the dark word of Sire Denathrius to the undeserving."
2412,"Devos, Paragon of Doubt","Devos was the very symbol of loyalty until a soul with a troubling past arrived in Bastion. Her doubt overwhelmed her until she fell into open rebellion, aided by the darkest powers of the Shadowlands. Seizing the Spires of Ascension is just the first step, and the destruction of the Archon is now within her grasp."
2413,Lord Chamberlain,"The Lord Chamberlain climbed steadily and mercilessly through the ranks of venthyr society, becoming a Harvester by aiding in the capture of the rebellious Accuser. Now he rules the Accuser's halls, hoarding anima and turning the sacred process of atonement to his own deviant purposes."
2414,Oryphrion,"Oryphrion is the firepower in the Paragon of Loyalty's vanguard. The Dark Colossus has dominated the invasion into the city with their Anima fueled artillery, and now fiercely defends the font of power before the Archon's seat."
2415,Executor Tarvold,Many venthyr consider the torment of their charges and the extraction of sins and anima their sacred duty. The creature known as Executor Torvald being set as warden and  allowed to take its sick pleasure in torturing the prisoners here shows the depravity Revendreth has fallen to.
2416,Ventunax,"Ventunax is one of the deadliest Forsworn constructs, originally designed to test the courage of kyrian aspirants. The Praetorian's movements are so quick she can seem to disappear before her enemies' eyes."
2417,"Mordretha, the Endless Empress","Endless battles and endless victories, Mordretha has bested every opponent who has challenged her. In life she was a master of dark magic and her time in Maldraxxus has only expanded that knowledge. Is this the title match the Theater of Pain has been waiting for?"
2418,Artificer Xy'mox,"Not everyone in Castle Nathria is loyal to Sire Denathrius. Some simply saw an opportunity and exploited it to their own ends. Artificer Xy'mox has worked with Denathrius but is mostly concerned with getting the better end of the deal, which may require the end of Nathria's invaders."
2419,Globgrog,"The exact nature of the plagues and oozes disgorged by the House of Plague's fall may never be deciphered, but the collection of slimes and flesh that became Globgrog will guard this treasure fanatically."
2420,Lady Inerva Darkvein,"Anima fuels the Shadowlands, and Lady Inerva Darkvein seeks to unlock its mysteries. Under Denathrius's tutelage, she has learned insidious secrets to turn against his enemies. She will strip anima from Nathria's invaders and use it to shape a dark new future."
2421,Grand Proctor Beryllia,"There are only a few old enough to know if Grand Proctor Beryllia learned her ruthless form of study in Revendreth or if she never truly gave up that particular sin. The cruelty she used to master the magic of anima has been turned on a very peculiar new prisoner, the naaru Z'rali. She will command this creature's Light no matter what it costs her prisoner."
2422,Sun King's Salvation,"In the sinister confines of Castle Nathria, souls are being tortured not to redeem their sins, but to amplify them. The prideful Prince Kael'thas has been burdened with the sins of others, and his pain and hatred are channeled to make him a powerful weapon. This has imperiled his soul like no other, and it must be saved--if only to keep it from being unleashed upon the Shadowlands."
2423,Domina Venomblade,"Domina Venomblade believes the instrument of her revenge for the fall of the House of Eyes rests with Plaguefall. No one, not even her former allies will keep her from gaining the weapon hidden in these ruins."
2424,Sire Denathrius,"For countless ages, Sire Denathrius stood among the Eternal Ones who rule the realms of Death. But in the Shadowlands' darkest hour, he has betrayed his sacred duty. With his bloodthirsty living blade Remornia at his side and defended by his most sychophantic loyalists, Denathrius will cut a swath through any who stand against him and cast their remains into the inescapable terror of the Maw."
2425,Stone Legion Generals,"The ancient stoneborn generals, Kaal and Grashaal, have hounded the Prince Renathal's rebellion at every turn. Once they were General Draven's apprentice and mentor; now their strength, strategy, and soldiers have been unleashed against him and any who would defy the Sire's will."
2426,The Council of Blood,"The Council of Blood presides over courtly functions in Revendreth. Castellan Niklaus is a strict military commander with an indomitable will and impenetrable armor. Lord Stavros, a foppish dandy, leads the court in dance but is also deadly with his blades. Baroness Frieda wields powerful anima magics and commands the dredger wait staff--along with the respect of the entire court."
2428,Hungering Destroyer,"The devourers consume anima wherever they can find it. With drought afflicting the Shadowlands, it is no surprise that the hungriest and most dangerous of the devourers is drawn to the abundant store of anima here in the depths of Castle Nathria."
2429,Huntsman Altimor,"Sire Denathrius seldom engages in the hunts himself, but Altimor makes certain the master has the finest beasts should he ever choose to indulge. Margore, Bargast, and Hecutis has been trained longer than most beasts have existed, and each is ready to deliver the Huntsman's wrath to any in his domain."
2430,"Valinor, the Light of Eons","Built by the Kyrians as a means of testing their most hardened warriors, Valinor is a centurion of great power. Taken by the forsworn and infected with the seeds of doubt, Valinor now sees all foes as challengers."
2431,Mortanis,"One of the most studied necromancers of the House of Rituals, Mortanis has been working tirelessly on a means of transforming himself into a more powerful form. Now, he is only a few moments from succeeding."
2432,Oranomonos the Everbranching,"Once the eldest guardian of Tirna Scithe, Oranomonos has wilted alongside the great tree. With very little anima left, she can no longer discern friend from foe, as the gorm gorge themselves on her decaying form."
2433,Nurgash Muckformed,"Formed from the sludgy mass of many dripping dredgers, and empowered with dark magics by Denathrius's most elite sorcerers, Nurgash is not the most intelligent minion, but his fists can crush castles."
2435,The Tarragrue,"The Jailer's relentless beast, the Tarragrue, has stalked the halls of Torghast since its first spire was raised. Countless victims have felt their souls trampled to ash by this monstrosity, which now awaits the mortal champions breaching the threshold of the tower."
2436,Mailroom Mayhem,"Something has gone wrong at the Primary Office for Sending Things (P.O.S.T.). Dimensional portals are scattering deliveries and the automaton that runs the office is malfunctioning. If the chaos is not sorted soon, the whole city could go postal."
2437,Zo'phex the Sentinel,"To gain entry beyond the gilded gates of Tazavesh, all must pass the sentinel, Zo'phex. Obsessed with security, Zo'phex ensures any contraband is immediately incinerated along with anyone holding the offending items."
2438,Generic Template,[PLACEHOLDER] Summary and lore for the encounter.
2439,The Nine,"The dark pact Sylvanas struck with the val'kyr forged her bond with the Jailer. Through the years, these winged sisters faithfully served the Dark Lady, even if it meant sacrificing themselves on her behalf. Now Sylvanas calls her nine val'kyr to fight for her one last time."
2440,Kel'Thuzad,"The nefarious Kel'Thuzad awaits at the apex of the soul river, allowing the lich to draw upon an unlimited well of power. All his countless schemes and machinations have led to this final confrontation, where he has plotted the mortal champions' ultimate demise in service of his true master."
2441,Sylvanas Windrunner,"With Oribos in peril, a desperate battle at the pinnacle of the Sanctum begins. Standing between the Jailer and the mortals who would stop him is Sylvanas Windrunner. With no masks left to wear, the Banshee Queen unleashes her full power to protect the Banished One while his ultimate plan unfolds."
2442,The Eye of the Jailer,"When Azeroth was young, Odyn traded his eye to Mueh'zala to peer into the Shadowlands. Vain Odyn was deceived, for the Jailer twisted the Eye to serve his own ends. The Eye's unwavering gaze allows the Jailer to see all that transpires within his domain--and perhaps others as well."
2443,Painsmith Raznal,"Painsmith Raznal is a sadistic mastermind who has spent eons perfecting the deadly traps found in Torghast. He relishes the screams of his victims as a testament to his skill, listening with malignant delight as they echo through the tower's desolate halls."
2444,Remnant of Ner'zhul,"Intended to herald the Jailer's reign on Azeroth, the first Lich King, Ner'zhul, proved unworthy in his master's eyes. The last remnants of the fallen orc's twisted soul were encased in spiked shadowsteel, condemned to everlasting torment for his failure. All who cross his path will share in his suffering."
2445,Soulrender Dormazain,"Soulrender Dormazain extracts anima from the hellaciously brutish captives of Torghast to fuel the Jailer's armies. Dormazain has never met a soul he couldn't break, but his latest victim is proving resistant to the usual methods. Feeding on this captive's unending rage, Dormazain will enjoy spending millennia finding his weaknesses."
2446,Guardian of the First Ones,"Pulled by the Jailer's chains from a distant, unknown realm, this malfunctioning guardian seeks to protect the inscrutable knowledge known as ""cyphers"". It uses the last of its power to obliterate any who would attempt to plunder the secrets of its enigmatic makers."
2447,Fatescribe Roh-Kalo,"Once a fatescribe entrusted with Korthia's countless secrets, the Mawsworn seized Roh-Kalo and bound him to the Jailer's will. With Torghast's power at his disposal, Roh-Kalo seeks to author a new fate for the Shadowlands."
2448,Hylbrande,"The theft of an ancient Titan artifact has awoken its guard: Hylbrande, Sword of the Keepers. Dismantle the myriad of security protocols at Hylbrand's command, or become permanent residents of the tomb."
2449,Timecap'n Hooktail,"Months of planning went down the latrine when So'leah appeared in the middle of Timecap'n Hooktail's heist and stole her prize. Consumed by rage, the pirate queen unleashes her true form and rampages over anyone caught in her path."
2451,So'azmi,"Among those brokers who live by the blade, none match the skill of So'azmi, Cartel So's lethal assassin. So'azmi is forever perfecting his technique; as such, it gives him great pleasure to instruct his enemies in the art of fighting -- even as he slices them to pieces."
2452,Myza's Oasis,"The drinks are ethereal, the ambience is intoxicating, and Zo'gron the door guard is impatient. In this Oasis, live performers will not leave that way if they fail to please the crowd."
2454,The Grand Menagerie,"The Xy cartel ""acquire"" rare and valuable items to sell within their menagerie. Nothing is off-limits; exotic beasts, forbidden technology, even cursed artifacts, are all on display. If your heart desires it, Cartel Xy will aquire it for you -- as long as you can pay their price."
2455,So'leah,"So'leah's thirst for power culminates in this final battle. Having unleashed a force she does not fully understand, the cartel leader is transformed into a creature of unbridled ferocity. As rampant energy spills from the artifact, So'leah must be stopped before her actions tear down the foundation of the Shadowlands."
2456,"Mor'geth, Tormentor of the Damned","Among the countless minions of the Jailer, few relish their twisted work as intently as the vile Mor'geth. Obsessed with breaking the will of any soul unfortunate enough to fall into his grasp, Mor'geth maintains an iron grip upon the battlefield, ensuring that any misstep will be his opponent's last."
2457,Lords of Dread,"Using subterfuge and guile, the nathrezim have worked for eons to bring the Jailer's plan to fruition. Now, on the brink of their master's victory, they only need to complete one final task to ensure none are left to resist the new order of the cosmos."
2458,Vigilant Guardian,"This eternal guardian lies in wait, keeping a timeless vigil over the entrance to the Sepulcher of the First Ones."
2459,"Dausegne, the Fallen Oracle","Dominated by the Jailer, Dausegne leads the Mawsworn in a battle to gain control of the Forge of Afterlives. The Jailer plans to use its power to unleash an eternity of torment upon all of reality."
2460,Prototype Pantheon,"Bereft of the cosmic spirits of the Eternal Ones, these incomplete host bodies can only carry out their base directives without mercy or compassion. With the enemy at the gates, Lihuvim has little choice but to activate these dangerous prototypes."
2461,"Lihuvim, Principal Architect","With meticulous care, Lihuvim weaves ephemera into being in accordance with the hallowed will of the First Ones. Now this process is threatened as Mawsworn forces seek to claim this power."
2463,Halondrus the Reclaimer,"For eons Halondrus traversed the cliffs of the Sepulcher of the First Ones, fulfilling its sacred purpose of reclaiming ephemera and returning it to the great cycle. With intruders now throwing this pattern into anarchy, the ancient keeper will do whatever it must to maintain order."
2464,The Jailer,"For untold millennia, the Jailer patiently unfolded his plan to reach the heart of the Sepulcher. Now poised upon the precipice of his final victory, the heroes of Azeroth must rally to prevent the Jailer from dominating all of reality."
2465,"Skolex, the Insatiable Ravener","With the Sepulcher of the First Ones vulnerable, devourers swarm in to feed their hunger. Among these aberrations is the ravenous Skolex. As the great worm consumes vast amounts of ephemera, the Sepulcher is thrown out of balance and threatens to collapse upon itself."
2467,Rygelon,"Drawn to observe the fateful events unfolding within the Sepulcher of the First Ones, Rygelon succumbed to the Jailer's domination. Now this constellar turns its cosmic power against any who would oppose the Banished One."
2468,Antros,Antros serves as the guardian to the treasures of Antecedent Isle. The Jailer's forces seek to use it in its' newly dominated form to unearth the isle's secrets to further desecrate Zereth Mortis.
2469,Anduin Wrynn,"Controlled by Domination magic, Anduin is being forced to aid the Jailer's plan to remake reality. As time runs out to stop him, the champions of Azeroth must make a difficult choice: defeat the young king to save the cosmos, or risk everything in order to restore his soul."
2470,Artificer Xy'mox,"After his defeat in Castle Nathria, Artificer Xy'mox sank back into the shadows to plot his next heist. With the Sepulcher of the First Ones now vulnerable, Xy'mox has summoned the full might of the Xy Cartel to plunder the ancient knowledge and powerful relics buried there."
2471,Hackclaw's War-Band,"Rira Hackclaw and her compatriots, Gashtooth and Tricktotem, have risen up as a deadly war-band among the Brackenhide. Their tactics are the reason tuskarr never travel alone, and their strength is the reason Wratheye has them guarding the gate to the Hollow."
2472,Gutshot,"This sharpshooting gnoll has mastered the art of hunting, trapping, and killing her prey. Impressed by her abilities and cunning, the Decatriarch has assigned Gutshot to oversee and train the other hunters... and take out any interlopers that might venture too far into Brackenhide."
2473,Treemouth,"Withered by decay, this once proud ancient has been dubbed Treemouth by the gnolls. As the rot settled into its branches, so too did it settle in the poor creature's mind, leaving a creature bent on nothing more than the need to feed and spread decay."
2474,Decatriarch Wratheye,"Wratheye discovered decay magic in her thirst for power, and declared herself the Decatriarch after mastering it. She now builds the strength of the Brackenhide by spreading her dark magic among her tribe so the tuskarr, and all of the Azure Span, will rot in its wake."
2475,The Lost Dwarves,"The quest for ancient knowledge, untold riches, and worldwide fame has lured brothers Eric, Olaf, and Baelog into the depths of Uldaman once again. But it seems these brazen explorers may have stayed underground a bit too long, as their scrambled senses are preventing them from recognizing whether someone is friend... or foe."
2476,Emberon,"Titan vaults are infamous for their intricate defenses, and the halls of Uldaman are no exception. Forged by the skilled hands of Keeper Archaedas long ago, Emberon was imbued with the ability to unleash searing flames upon any who seek to plunder the titans' secrets."
2477,Balakar Khan,"Balakar Khan is the ruthless leader of Clan Nokhud. His stormcasters have captured the great eagle spirit Ohn'ahra, and he wants to seize the Windmother's power. Hatred unites his clan against all ""outsiders."" As the relentless offensive continues, someone must stand up to this tyrant."
2478,Teera and Maruuk,"Ukhel necromancers are resurrecting legendary centaur. The spirits of the first matriarch, Teera, and the centaur's greatest warrior, Maruuk, have risen from their graves. Once their fury has abated, perhaps they can find rest again... and eternal peace."
2479,Chrono-Lord Deios,"While the Dragon Queen seeks to restore the Aspects' powers, there are others among dragonkind who do not want to see Alexstrasza's plan succeed. Chrono-Lord Deios intends for his flight to control the timeways and to usher in the coming of the one true Aspect, whose dominion shall be... Infinite."
2480,Eranog,"Eranog, commander of the Primalist forces, is relentless in his pursuit of power. With the Incarnates' release imminent, Eranog summons the whole of his army and will not hesitate to sacrifice his devoted followers to achieve victory."
2482,"Sennarth, the Cold Breath","Sennarth, Kurog Grimtotem's most vicious creation, is a massive arachnid infused with the unforgiving cold. Her singular purpose is to guard her brood of thousands, awaiting the day they'll hatch and enshroud Azeroth in a web of winter."
2483,Telash Greywing,"Furious at the blue dragonflight, Telash Greywing is determined to find the secrets that Sindragosa has been hiding in the Azure Vault. Together with the Sundered Flame, he is certain he will discover more about the origins of the dracthyr... and incriminating evidence against the blue dragonflight."
